s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 2.3500859E+002, 7.1260006E+004,-1.9249437E+004,-5.2492407E+004,-1.6471819E+003,-4.1799278E+000, 0.0000000E+000, 0.0000000E+000,-3.7786900E+003,-2.1332002E+003, 2.6885414E+002, 1.8344946E+000,-1.4805122E-207
 2.3601038E+002, 8.3818523E+004,-2.4644014E+004,-5.2620026E+004,-1.7617560E+003,-4.2069837E+000, 0.0000000E+000, 0.0000000E+000, 2.7488055E+003, 4.7885197E+003, 2.6885414E+002, 1.8344946E+000,-1.5707190E-207
 2.3701321E+002, 8.5076255E+004,-2.2283136E+004,-6.4168965E+004,-1.9883904E+003,-4.2360471E+000, 0.0000000E+000, 0.0000000E+000,-8.5092131E+002,-3.3684727E+003, 2.6885414E+002, 1.8344946E+000,-1.6621365E-208
 2.3800815E+002, 7.0963198E+004,-1.8916003E+004,-5.5223000E+004,-1.5328550E+003,-4.2178806E+000, 0.0000000E+000, 0.0000000E+000,-5.7664432E+003,-4.7128780E+003, 2.6885414E+002, 1.8344946E+000,-4.3680700E-211
 2.3901012E+002, 8.2459529E+004,-2.3686697E+004,-4.8361112E+004,-1.3377310E+003,-4.2173762E+000, 0.0000000E+000, 0.0000000E+000, 5.5617255E+003, 9.0697719E+003, 2.6885414E+002, 1.8344946E+000,-9.8621174E-215
 2.4000285E+002, 8.8474113E+004,-2.3636128E+004,-6.3056686E+004,-1.7502525E+003,-4.2874041E+000, 0.0000000E+000, 0.0000000E+000, 2.1437018E+003, 2.6759270E+001, 2.6885414E+002, 1.8344946E+000,-1.1977734E-217
 2.4100085E+002, 6.9375408E+004,-1.6465725E+004,-5.3274025E+004,-1.4296477E+003,-4.1348130E+000, 0.0000000E+000, 0.0000000E+000,-2.4860408E+003,-1.7981246E+003, 2.6885414E+002, 1.8344946E+000,-7.0296405E-220
 2.4200964E+002, 7.7171307E+004,-2.2219576E+004,-4.8330970E+004,-1.2166491E+003,-4.2291599E+000, 0.0000000E+000, 0.0000000E+000, 1.6502339E+003, 5.3998830E+003, 2.6885414E+002, 1.8344946E+000,-2.3096760E-218
 2.4300330E+002, 9.6189805E+004,-2.6853798E+004,-6.3943040E+004,-1.8261597E+003,-4.3478270E+000, 0.0000000E+000, 0.0000000E+000, 5.6369073E+003, 3.5624599E+003, 2.6885414E+002, 1.8344946E+000,-2.4714385E-215
 2.4400610E+002, 7.1843991E+004,-1.8548339E+004,-5.2753987E+004,-1.5460669E+003,-4.2571119E+000, 0.0000000E+000, 0.0000000E+000,-1.9765739E+003,-1.0086591E+003, 2.6885414E+002, 1.8344946E+000,-2.6862300E-214
 2.4501358E+002, 7.1630725E+004,-2.0016199E+004,-4.6581500E+004,-1.2842280E+003,-4.2804592E+000, 0.0000000E+000, 0.0000000E+000,-4.2153779E+002, 3.7445178E+003, 2.6885414E+002, 1.8344946E+000,-1.4738019E-214
 2.4600615E+002, 9.6636665E+004,-2.7998163E+004,-6.2732332E+004,-1.8486992E+003,-4.3504561E+000, 0.0000000E+000, 0.0000000E+000, 5.5280461E+003, 4.0531194E+003, 2.6885414E+002, 1.8344946E+000,-1.2703246E-216
 2.4700166E+002, 7.2331564E+004,-1.8163869E+004,-5.8452917E+004,-1.7233721E+003,-4.3191178E+000, 0.0000000E+000, 0.0000000E+000,-6.2558816E+003,-6.0129135E+003, 2.6885414E+002, 1.8344946E+000,-1.6703384E-218
 2.4801695E+002, 6.7943007E+004,-1.8908996E+004,-4.3935098E+004,-1.4415807E+003,-4.2161361E+000, 0.0000000E+000, 0.0000000E+000,-3.4619987E+002, 3.6531171E+003, 2.6885414E+002, 1.8344946E+000,-3.3875314E-218
 2.4900566E+002, 9.6970235E+004,-2.8860110E+004,-6.1297885E+004,-2.1318487E+003,-4.3097328E+000, 0.0000000E+000, 0.0000000E+000, 4.9473498E+003, 4.6760819E+003, 2.6885414E+002, 1.8344946E+000,-8.0516274E-220
