s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 2.5100615E+002, 1.0064329E+004,-3.4373682E+003,-5.2005989E+003,-1.4088593E+003,-5.3808475E-001, 0.0000000E+000, 0.0000000E+000, 2.1384030E+002, 1.6964612E+001, 5.9748327E+001, 2.2930294E-001,-2.9631010E-003
 2.5200574E+002, 1.0319280E+004,-3.4486231E+003,-5.0343287E+003,-1.3847175E+003,-5.4634230E-001, 0.0000000E+000, 0.0000000E+000, 3.5603320E+002, 4.5106445E+002, 5.9749150E+001, 2.2930294E-001,-3.7863795E-003
 2.5300601E+002, 9.9373539E+003,-3.3510618E+003,-4.7837982E+003,-1.3395850E+003,-5.4750273E-001, 0.0000000E+000, 0.0000000E+000, 3.6374980E+002, 4.6236136E+002, 5.9749475E+001, 2.2930294E-001,-4.1108190E-003
 2.5400897E+002, 1.0023255E+004,-3.3520351E+003,-4.9102774E+003,-1.3260436E+003,-5.4703412E-001, 0.0000000E+000, 0.0000000E+000, 4.3776432E+002, 4.3435139E+002, 5.9748890E+001, 2.2930294E-001,-3.5265212E-003
 2.5500221E+002, 1.0049760E+004,-3.4347805E+003,-5.1793753E+003,-1.3878494E+003,-5.4779600E-001, 0.0000000E+000, 0.0000000E+000, 1.6835814E+002, 4.7207081E+001, 5.9749351E+001, 2.2930294E-001,-3.9868714E-003
 2.5600882E+002, 9.8221729E+003,-3.3128656E+003,-5.4202028E+003,-1.3539068E+003,-5.4219813E-001, 0.0000000E+000, 0.0000000E+000,-3.0413548E+002,-2.6534448E+002, 5.9750197E+001, 2.2930294E-001,-4.8336379E-003
 2.5700803E+002, 9.8973270E+003,-3.2864782E+003,-5.2805858E+003,-1.3357188E+003,-5.4911855E-001, 0.0000000E+000, 0.0000000E+000,-1.2555579E+002,-6.0049569E+000, 5.9748731E+001, 2.2930294E-001,-3.3669568E-003
 2.5800345E+002, 1.0163385E+004,-3.3808777E+003,-5.1634610E+003,-1.3305537E+003,-5.5085100E-001, 0.0000000E+000, 0.0000000E+000, 2.6859228E+002, 2.8794199E+002, 5.9748375E+001, 2.2930294E-001,-3.0117630E-003
 2.5900766E+002, 9.9995595E+003,-3.3896174E+003,-5.3381888E+003,-1.3283935E+003,-5.4926344E-001, 0.0000000E+000, 0.0000000E+000, 8.4863651E+001,-5.7189480E+001, 5.9748700E+001, 2.2930294E-001,-3.3367026E-003
 2.6001016E+002, 1.0097826E+004,-3.3583419E+003,-5.3587368E+003,-1.3235251E+003,-5.4877345E-001, 0.0000000E+000, 0.0000000E+000, 1.7778194E+002, 5.6673820E+001, 5.9747763E+001, 2.2930294E-001,-2.3990695E-003
 2.6100623E+002, 9.9290322E+003,-3.3343743E+003,-5.1066250E+003,-1.3396344E+003,-5.5305156E-001, 0.0000000E+000, 0.0000000E+000, 5.7917789E+001, 1.4784536E+002, 5.9748290E+001, 2.2930294E-001,-2.9259821E-003
 2.6200018E+002, 1.0132502E+004,-3.4087373E+003,-4.9545031E+003,-1.3486074E+003,-5.4877415E-001, 0.0000000E+000, 0.0000000E+000, 2.5124819E+002, 4.2010551E+002, 5.9748755E+001, 2.2930294E-001,-3.3912135E-003
 2.6301129E+002, 9.6149293E+003,-3.2324369E+003,-4.9143127E+003,-1.3440008E+003,-5.4273214E-001, 0.0000000E+000, 0.0000000E+000, 3.1911573E+002, 1.2363624E+002, 5.9750032E+001, 2.2930294E-001,-4.6677930E-003
