s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 1.7401295E+002, 3.3837853E+004,-1.0655718E+004,-2.0001048E+004,-1.9706824E+003,-2.1689860E+000, 0.0000000E+000, 0.0000000E+000,-2.3954908E+003, 1.2082363E+003, 1.4936341E+002, 9.1722094E-001,-4.3784486E-160
 1.7501636E+002, 4.1851626E+004,-1.4272305E+004,-1.9223581E+004,-1.7435346E+003,-2.2074643E+000, 0.0000000E+000, 0.0000000E+000, 1.3828304E+003, 6.6099982E+003, 1.4936341E+002, 9.1722094E-001,-3.4724427E-161
 1.7600743E+002, 4.3671184E+004,-1.2604017E+004,-3.0326198E+004,-2.6108213E+003,-2.2445867E+000, 0.0000000E+000, 0.0000000E+000, 1.0977107E+003,-1.8720970E+003, 1.4936341E+002, 9.1722094E-001,-3.3410458E-162
 1.7701921E+002, 3.5627757E+004,-1.1300411E+004,-2.2061168E+004,-2.1644020E+003,-2.1981750E+000, 0.0000000E+000, 0.0000000E+000,-2.5603322E+003, 9.9577418E+001, 1.4936341E+002, 9.1722094E-001,-4.9916640E-163
 1.7800192E+002, 4.2307667E+004,-1.4364544E+004,-1.9430994E+004,-1.8428965E+003,-2.2144645E+000, 0.0000000E+000, 0.0000000E+000, 1.8538719E+003, 6.6670176E+003, 1.4936341E+002, 9.1722094E-001,-4.0440108E-165
 1.7900687E+002, 4.2998816E+004,-1.2560558E+004,-3.1191948E+004,-2.5206161E+003,-2.2441175E+000, 0.0000000E+000, 0.0000000E+000,-4.4360462E+002,-3.2765494E+003, 1.4936341E+002, 9.1722094E-001,-5.3189682E-166
 1.8001398E+002, 3.4845273E+004,-1.0973918E+004,-2.1905065E+004,-1.9945268E+003,-2.1722863E+000, 0.0000000E+000, 0.0000000E+000,-3.2469230E+003,-3.0408278E+001, 1.4936341E+002, 9.1722094E-001,-6.4363935E-164
 1.8100638E+002, 4.0392607E+004,-1.3357458E+004,-1.8993506E+004,-1.7707141E+003,-2.1799598E+000, 0.0000000E+000, 0.0000000E+000, 1.1594994E+003, 6.2687494E+003, 1.4936341E+002, 9.1722094E-001,-4.3134001E-162
 1.8200233E+002, 4.4662989E+004,-1.3104087E+004,-3.1164097E+004,-2.5675062E+003,-2.2430887E+000, 0.0000000E+000, 0.0000000E+000, 6.9084218E+002,-2.1749443E+003, 1.4936341E+002, 9.1722094E-001,-3.0656424E-162
 1.8300580E+002, 3.5262875E+004,-1.1306785E+004,-2.3613288E+004,-2.1795918E+003,-2.1906905E+000, 0.0000000E+000, 0.0000000E+000,-3.5455802E+003,-1.8389798E+003, 1.4936341E+002, 9.1722094E-001,-6.2417147E-164
 1.8400757E+002, 4.0188875E+004,-1.3160589E+004,-1.6653091E+004,-1.6924485E+003,-2.2087020E+000, 0.0000000E+000, 0.0000000E+000, 2.4928875E+003, 8.6805384E+003, 1.4936341E+002, 9.1722094E-001,-1.3930356E-165
 1.8500638E+002, 4.5477137E+004,-1.3790164E+004,-2.9569056E+004,-2.4662573E+003,-2.2472467E+000, 0.0000000E+000, 0.0000000E+000, 2.0367416E+003,-3.5058788E+002, 1.4936341E+002, 9.1722094E-001,-1.6866055E-166
 1.8601331E+002, 3.4616612E+004,-1.0244857E+004,-2.5725342E+004,-2.3124406E+003,-2.2089859E+000, 0.0000000E+000, 0.0000000E+000,-4.5622153E+003,-3.6682370E+003, 1.4936341E+002, 9.1722094E-001,-4.9479583E-168
 1.8701718E+002, 3.6454175E+004,-1.1684369E+004,-1.5775752E+004,-1.6954102E+003,-2.1918797E+000, 0.0000000E+000, 0.0000000E+000, 6.8963865E+002, 7.2964521E+003, 1.4936341E+002, 9.1722094E-001,-2.2696713E-169
 1.8801094E+002, 4.8636059E+004,-1.5260523E+004,-2.6234172E+004,-2.2757588E+003,-2.2588566E+000, 0.0000000E+000, 0.0000000E+000, 5.6791033E+003, 4.8633470E+003, 1.4936341E+002, 9.1722094E-001,-6.8540601E-170
 1.8900740E+002, 3.6139996E+004,-1.0058670E+004,-2.9817133E+004,-2.3128378E+003,-2.2045634E+000, 0.0000000E+000, 0.0000000E+000,-5.0196157E+003,-6.0508501E+003, 1.4936341E+002, 9.1722094E-001,-1.8330381E-171
 1.9000801E+002, 3.3914003E+004,-1.0984097E+004,-1.6849797E+004,-1.6835863E+003,-2.1389036E+000, 0.0000000E+000, 0.0000000E+000,-1.6177762E+003, 4.3943834E+003, 1.4936341E+002, 9.1722094E-001,-7.9345003E-172
 1.9100476E+002, 4.8652560E+004,-1.5907111E+004,-2.5240603E+004,-2.1208232E+003,-2.2082330E+000, 0.0000000E+000, 0.0000000E+000, 4.9520898E+003, 5.3818141E+003, 1.4936341E+002, 9.1722094E-001,-5.2428059E-172
 1.9200146E+002, 3.7838269E+004,-1.0420761E+004,-3.2573813E+004,-2.4365267E+003,-2.1841794E+000, 0.0000000E+000, 0.0000000E+000,-5.5604617E+003,-7.5950157E+003, 1.4936341E+002, 9.1722094E-001,-1.9014578E-172
 1.9301932E+002, 3.4700087E+004,-1.1046381E+004,-1.6408688E+004,-1.6663734E+003,-2.1750647E+000, 0.0000000E+000, 0.0000000E+000,-3.9006716E+002, 5.5764690E+003, 1.4936341E+002, 9.1722094E-001,-2.6736050E-173
 1.9400919E+002, 4.7391387E+004,-1.5431959E+004,-2.0392668E+004,-1.9158567E+003,-2.2640221E+000, 0.0000000E+000, 0.0000000E+000, 7.1301839E+003, 9.6486391E+003, 1.4936341E+002, 9.1722094E-001,-4.4885183E-174
 1.9501091E+002, 3.9246343E+004,-1.0941470E+004,-3.1494949E+004,-2.5928664E+003,-2.2378790E+000, 0.0000000E+000, 0.0000000E+000,-2.6304611E+003,-5.7851793E+003, 1.4936341E+002, 9.1722094E-001,-1.4909833E-174
 1.9600951E+002, 3.3538693E+004,-1.0327878E+004,-1.8299304E+004,-1.8119981E+003,-2.1660804E+000, 0.0000000E+000, 0.0000000E+000,-2.0984724E+003, 3.0973460E+003, 1.4936341E+002, 9.1722094E-001,-4.5168907E-176
 1.9701604E+002, 4.7118325E+004,-1.5575669E+004,-2.1058317E+004,-1.8894966E+003,-2.2395168E+000, 0.0000000E+000, 0.0000000E+000, 4.8671103E+003, 8.5926033E+003, 1.4936341E+002, 9.1722094E-001,-5.2362996E-176
 1.9801936E+002, 3.9818966E+004,-1.1031468E+004,-3.1325060E+004,-2.5275569E+003,-2.2207099E+000, 0.0000000E+000, 0.0000000E+000,-1.5688825E+003,-5.0673397E+003, 1.4936341E+002, 9.1722094E-001,-3.3143852E-177
 1.9900098E+002, 3.3395449E+004,-1.0267665E+004,-1.8361159E+004,-1.7965693E+003,-2.1803712E+000, 0.0000000E+000, 0.0000000E+000,-1.9786806E+003, 2.9678755E+003, 1.4936341E+002, 9.1722094E-001,-1.4029011E-177
 2.0000853E+002, 4.3399067E+004,-1.4287092E+004,-2.0163720E+004,-1.7714327E+003,-2.2244869E+000, 0.0000000E+000, 0.0000000E+000, 2.9140010E+003, 7.1745976E+003, 1.4936341E+002, 9.1722094E-001,-4.1838948E-176
 2.0100681E+002, 4.3297497E+004,-1.2118990E+004,-3.3406647E+004,-2.6669439E+003,-2.2419005E+000, 0.0000000E+000, 0.0000000E+000,-9.2382614E+002,-4.8973260E+003, 1.4936341E+002, 9.1722094E-001,-2.4675931E-174
 2.0201433E+002, 3.3135818E+004,-1.0487629E+004,-1.9375761E+004,-1.9435192E+003,-2.1911142E+000, 0.0000000E+000, 0.0000000E+000,-2.9015989E+003, 1.3267180E+003, 1.4936341E+002, 9.1722094E-001,-1.0102009E-173
 2.0300249E+002, 4.3099802E+004,-1.4478984E+004,-1.6659027E+004,-1.6366825E+003,-2.2450063E+000, 0.0000000E+000, 0.0000000E+000, 3.6966579E+003, 1.0322863E+004, 1.4936341E+002, 9.1722094E-001,-1.1910886E-172
 2.0400877E+002, 4.4656442E+004,-1.2551473E+004,-3.0382653E+004,-2.4610210E+003,-2.2773235E+000, 0.0000000E+000, 0.0000000E+000, 2.5385118E+003,-7.4098122E+002, 1.4936341E+002, 9.1722094E-001,-2.6005020E-172
 2.0502161E+002, 3.3531414E+004,-1.0157135E+004,-1.7697546E+004,-1.7993354E+003,-2.1985777E+000, 0.0000000E+000, 0.0000000E+000,-1.1328359E+003, 3.8751992E+003, 1.4936341E+002, 9.1722094E-001,-2.6371563E-172
 2.0600253E+002, 4.3241318E+004,-1.4684287E+004,-1.9314027E+004,-1.7717219E+003,-2.2468309E+000, 0.0000000E+000, 0.0000000E+000, 2.1574976E+003, 7.4690351E+003, 1.4936341E+002, 9.1722094E-001,-5.1939970E-172
 2.0700145E+002, 4.2427432E+004,-1.2040646E+004,-3.2525434E+004,-2.5898848E+003,-2.2415536E+000, 0.0000000E+000, 0.0000000E+000,-9.4456356E+002,-4.7307749E+003, 1.4936341E+002, 9.1722094E-001,-1.8730642E-171
 2.0801537E+002, 3.2351022E+004,-1.0266481E+004,-1.7574555E+004,-1.8594512E+003,-2.1769597E+000, 0.0000000E+000, 0.0000000E+000,-2.2561335E+003, 2.6483570E+003, 1.4936341E+002, 9.1722094E-001,-6.3015513E-169
 2.0901411E+002, 4.5248327E+004,-1.5446204E+004,-1.8971538E+004,-1.8719628E+003,-2.2401935E+000, 0.0000000E+000, 0.0000000E+000, 4.5349541E+003, 8.9563819E+003, 1.4936341E+002, 9.1722094E-001,-1.8607992E-169
 2.1000443E+002, 4.1813309E+004,-1.1928560E+004,-3.2404358E+004,-2.6531673E+003,-2.2516806E+000, 0.0000000E+000, 0.0000000E+000,-1.1277234E+003,-5.1750276E+003, 1.4936341E+002, 9.1722094E-001,-1.9678365E-166
 2.1101025E+002, 3.3029870E+004,-1.0218579E+004,-1.8007160E+004,-1.8200877E+003,-2.1930287E+000, 0.0000000E+000, 0.0000000E+000,-1.9125178E+003, 2.9818501E+003, 1.4936341E+002, 9.1722094E-001,-7.1605953E-166
 2.1201373E+002, 4.5273314E+004,-1.5276846E+004,-2.0507818E+004,-1.8092061E+003,-2.2465412E+000, 0.0000000E+000, 0.0000000E+000, 2.9076101E+003, 7.6771970E+003, 1.4936341E+002, 9.1722094E-001,-2.1572911E-167
 2.1301019E+002, 4.1482946E+004,-1.1645009E+004,-3.2772417E+004,-2.7043107E+003,-2.2224717E+000, 0.0000000E+000, 0.0000000E+000,-2.3664505E+003,-5.6410129E+003, 1.4936341E+002, 9.1722094E-001,-1.0772571E-168
 2.1400139E+002, 3.2529828E+004,-1.0191009E+004,-1.8152527E+004,-1.9066639E+003,-2.1453874E+000, 0.0000000E+000, 0.0000000E+000,-2.7355209E+003, 2.2774828E+003, 1.4936341E+002, 9.1722094E-001,-2.4480777E-169
 2.1500307E+002, 4.5949422E+004,-1.5526084E+004,-2.1779594E+004,-1.9054090E+003,-2.2188154E+000, 0.0000000E+000, 0.0000000E+000, 2.7547103E+003, 6.7361161E+003, 1.4936341E+002, 9.1722094E-001,-3.2698450E-170
 2.1600455E+002, 4.1479443E+004,-1.1524601E+004,-3.3213440E+004,-2.5463158E+003,-2.2300429E+000, 0.0000000E+000, 0.0000000E+000,-1.7724126E+003,-5.8071440E+003, 1.4936341E+002, 9.1722094E-001,-1.5837562E-168
 2.1700208E+002, 3.3902251E+004,-1.0568440E+004,-2.0909909E+004,-1.8549173E+003,-2.1523965E+000, 0.0000000E+000, 0.0000000E+000,-2.7764729E+003, 5.6683186E+002, 1.4936341E+002, 9.1722094E-001,-5.3715752E-167
 2.1801160E+002, 4.3476459E+004,-1.4430685E+004,-2.1017378E+004,-1.7466741E+003,-2.2121241E+000, 0.0000000E+000, 0.0000000E+000, 2.4162809E+003, 6.2795091E+003, 1.4936341E+002, 9.1722094E-001,-1.0005533E-165
 2.1900676E+002, 4.2856487E+004,-1.2119909E+004,-3.2973749E+004,-2.5239561E+003,-2.2275261E+000, 0.0000000E+000, 0.0000000E+000,-9.5917453E+002,-4.7633552E+003, 1.4936341E+002, 9.1722094E-001,-1.1616766E-165
 2.2001118E+002, 3.4033684E+004,-1.0488697E+004,-2.1817080E+004,-1.9339642E+003,-2.1892023E+000, 0.0000000E+000, 0.0000000E+000,-3.4927282E+003,-2.0824582E+002, 1.4936341E+002, 9.1722094E-001,-5.4226855E-166
 2.2101695E+002, 4.1298877E+004,-1.3298648E+004,-1.7249444E+004,-1.6472202E+003,-2.2175531E+000, 0.0000000E+000, 0.0000000E+000, 3.2848634E+003, 9.1013471E+003, 1.4936341E+002, 9.1722094E-001,-3.3431380E-164
 2.2200940E+002, 4.4450697E+004,-1.2799819E+004,-3.0687522E+004,-2.4718280E+003,-2.2305833E+000, 0.0000000E+000, 0.0000000E+000, 1.7932679E+003,-1.5107033E+003, 1.4936341E+002, 9.1722094E-001,-1.3466032E-163
 2.2301424E+002, 3.5459816E+004,-1.0637387E+004,-2.4948623E+004,-2.0320156E+003,-2.1717546E+000, 0.0000000E+000, 0.0000000E+000,-4.0129582E+003,-2.1603810E+003, 1.4936341E+002, 9.1722094E-001,-6.4413884E-162
 2.2400949E+002, 3.8529404E+004,-1.2496275E+004,-1.8954231E+004,-1.6203192E+003,-2.1604977E+000, 0.0000000E+000, 0.0000000E+000,-2.8093329E+002, 5.4564178E+003, 1.4936341E+002, 9.1722094E-001,-9.2765825E-160
 2.2501424E+002, 4.5918537E+004,-1.3661258E+004,-3.0666815E+004,-2.3338740E+003,-2.2213958E+000, 0.0000000E+000, 0.0000000E+000, 1.1437877E+003,-7.4563137E+002, 1.4936341E+002, 9.1722094E-001,-2.9051411E-160
 2.2602191E+002, 3.6007791E+004,-1.0509781E+004,-2.7156261E+004,-2.1614324E+003,-2.1816845E+000, 0.0000000E+000, 0.0000000E+000,-4.4518306E+003,-3.8218651E+003, 1.4936341E+002, 9.1722094E-001,-6.4327912E-162
 2.2701437E+002, 3.8778356E+004,-1.2467466E+004,-1.6608180E+004,-1.6608271E+003,-2.1908369E+000, 0.0000000E+000, 0.0000000E+000, 2.1708835E+003, 8.0396924E+003, 1.4936341E+002, 9.1722094E-001,-7.4889329E-163
 2.2801074E+002, 4.5070835E+004,-1.3783762E+004,-2.5505780E+004,-2.1776720E+003,-2.2373888E+000, 0.0000000E+000, 0.0000000E+000, 4.4992620E+003, 3.6013842E+003, 1.4936341E+002, 9.1722094E-001,-4.6816119E-164
 2.2900162E+002, 3.8505804E+004,-1.1256617E+004,-2.9908736E+004,-2.2607764E+003,-2.2079574E+000, 0.0000000E+000, 0.0000000E+000,-4.0475865E+003,-4.9225332E+003, 1.4936341E+002, 9.1722094E-001,-6.0278488E-165
 2.3000842E+002, 3.6759937E+004,-1.1562672E+004,-1.8693874E+004,-1.6801607E+003,-2.1835357E+000, 0.0000000E+000, 0.0000000E+000, 6.4340819E+001, 4.8210469E+003, 1.4936341E+002, 9.1722094E-001,-4.0071781E-164
 2.3100307E+002, 4.4443248E+004,-1.3984781E+004,-2.4076807E+004,-2.0379104E+003,-2.2453283E+000, 0.0000000E+000, 0.0000000E+000, 3.8872618E+003, 4.3415040E+003, 1.4936341E+002, 9.1722094E-001,-5.7051745E-164
 2.3200356E+002, 3.7620297E+004,-1.0668194E+004,-3.1352345E+004,-2.3900474E+003,-2.2173830E+000, 0.0000000E+000, 0.0000000E+000,-4.7005541E+003,-6.7925072E+003, 1.4936341E+002, 9.1722094E-001,-1.6471034E-164
 2.3300887E+002, 3.4141126E+004,-1.0772519E+004,-1.9325545E+004,-1.7169764E+003,-2.1632976E+000, 0.0000000E+000, 0.0000000E+000,-2.2006049E+003, 2.3239222E+003, 1.4936341E+002, 9.1722094E-001,-3.0569229E-165
 2.3400587E+002, 4.6106184E+004,-1.5171885E+004,-2.1235174E+004,-1.7291818E+003,-2.2278515E+000, 0.0000000E+000, 0.0000000E+000, 4.9409644E+003, 7.9677155E+003, 1.4936341E+002, 9.1722094E-001,-1.8554882E-165
 2.3501700E+002, 4.1739423E+004,-1.1438245E+004,-3.5399896E+004,-2.2973827E+003,-2.2091363E+000, 0.0000000E+000, 0.0000000E+000,-3.6463729E+003,-7.3983088E+003, 1.4936341E+002, 9.1722094E-001,-3.5424456E-165
 2.3600940E+002, 3.4428589E+004,-1.0401384E+004,-2.1316763E+004,-1.7365314E+003,-2.1672525E+000, 0.0000000E+000, 0.0000000E+000,-2.4185501E+003, 9.7174326E+002, 1.4936341E+002, 9.1722094E-001,-6.7590107E-166
 2.3700098E+002, 4.0889334E+004,-1.3439323E+004,-1.6078281E+004,-1.4900552E+003,-2.1995625E+000, 0.0000000E+000, 0.0000000E+000, 4.1510597E+003, 9.8794750E+003, 1.4936341E+002, 9.1722094E-001,-6.3914189E-166
 2.3800549E+002, 4.5286801E+004,-1.3142349E+004,-3.1252135E+004,-2.3240036E+003,-2.1994931E+000, 0.0000000E+000, 0.0000000E+000, 1.1078228E+003,-1.4338865E+003, 1.4936341E+002, 9.1722094E-001,-2.6193722E-166
 2.3900096E+002, 3.5524102E+004,-1.0581629E+004,-2.6987730E+004,-2.1520797E+003,-2.1782613E+000, 0.0000000E+000, 0.0000000E+000,-4.8744359E+003,-4.1995155E+003, 1.4936341E+002, 9.1722094E-001,-3.7648167E-167
 2.4000368E+002, 3.8601627E+004,-1.2501684E+004,-1.6149448E+004,-1.5984751E+003,-2.1983634E+000, 0.0000000E+000, 0.0000000E+000, 2.7562666E+003, 8.3498215E+003, 1.4936341E+002, 9.1722094E-001,-1.0347144E-167
 2.4100034E+002, 4.5726677E+004,-1.3928863E+004,-2.7761522E+004,-2.1479210E+003,-2.2103079E+000, 0.0000000E+000, 0.0000000E+000, 3.2129754E+003, 1.8861601E+003, 1.4936341E+002, 9.1722094E-001,-1.6520472E-168
 2.4202077E+002, 3.6582372E+004,-1.0339398E+004,-2.9338384E+004,-2.1113682E+003,-2.2007525E+000, 0.0000000E+000, 0.0000000E+000,-4.9918226E+003,-5.2089794E+003, 1.4936341E+002, 9.1722094E-001,-8.3676514E-169
 2.4300322E+002, 3.7609933E+004,-1.2020342E+004,-1.7207535E+004,-1.5411736E+003,-2.1962996E+000, 0.0000000E+000, 0.0000000E+000, 8.9883837E+002, 6.8386860E+003, 1.4936341E+002, 9.1722094E-001,-5.8726411E-170
 2.4401361E+002, 4.6285042E+004,-1.4285745E+004,-2.8011504E+004,-2.0993391E+003,-2.2427603E+000, 0.0000000E+000, 0.0000000E+000, 3.0363129E+003, 1.8862114E+003, 1.4936341E+002, 9.1722094E-001,-4.8637079E-170
 2.4501808E+002, 3.6994439E+004,-1.0848061E+004,-2.8962215E+004,-2.2097943E+003,-2.2171256E+000, 0.0000000E+000, 0.0000000E+000,-4.2642502E+003,-5.0278485E+003, 1.4936341E+002, 9.1722094E-001,-2.4810323E-171
 2.4600822E+002, 3.5177080E+004,-1.0962239E+004,-1.5785813E+004,-1.5681130E+003,-2.1906542E+000, 0.0000000E+000, 0.0000000E+000, 6.8350699E+002, 6.8587247E+003, 1.4936341E+002, 9.1722094E-001,-5.5972071E-173
 2.4701207E+002, 4.6522506E+004,-1.4732734E+004,-2.3964181E+004,-1.9749972E+003,-2.2407184E+000, 0.0000000E+000, 0.0000000E+000, 5.3693045E+003, 5.8483532E+003, 1.4936341E+002, 9.1722094E-001,-6.8156763E-174
 2.4801387E+002, 3.8368798E+004,-1.0741519E+004,-3.1768167E+004,-2.3100651E+003,-2.2400738E+000, 0.0000000E+000, 0.0000000E+000,-4.2636415E+003,-6.4531935E+003, 1.4936341E+002, 9.1722094E-001,-1.0906977E-173
 2.4900647E+002, 3.4055125E+004,-1.0381910E+004,-1.7688393E+004,-1.5353371E+003,-2.1747657E+000, 0.0000000E+000, 0.0000000E+000,-8.8662685E+002, 4.4473099E+003, 1.4936341E+002, 9.1722094E-001,-3.8870583E-173
 2.5000742E+002, 4.6807572E+004,-1.5531862E+004,-2.1012483E+004,-1.6659402E+003,-2.2581456E+000, 0.0000000E+000, 0.0000000E+000, 5.2920201E+003, 8.5950278E+003, 1.4936341E+002, 9.1722094E-001,-6.3665495E-174
 2.5100386E+002, 4.0141867E+004,-1.1138272E+004,-3.1241919E+004,-2.3003222E+003,-2.2159411E+000, 0.0000000E+000, 0.0000000E+000,-1.7997858E+003,-4.5408619E+003, 1.4936341E+002, 9.1722094E-001,-2.0384699E-175
 2.5201932E+002, 3.4286383E+004,-1.0536949E+004,-1.9088720E+004,-1.6896845E+003,-2.1735435E+000, 0.0000000E+000, 0.0000000E+000,-2.1328757E+003, 2.9688564E+003, 1.4936341E+002, 9.1722094E-001,-1.5706322E-175
 2.5300996E+002, 4.5009387E+004,-1.4464791E+004,-2.2088696E+004,-1.8630998E+003,-2.2452573E+000, 0.0000000E+000, 0.0000000E+000, 4.5661691E+003, 6.5905556E+003, 1.4936341E+002, 9.1722094E-001,-6.8486173E-176
 2.5400909E+002, 4.0678107E+004,-1.1320446E+004,-3.3180252E+004,-2.4430421E+003,-2.2444566E+000, 0.0000000E+000, 0.0000000E+000,-3.1068649E+003,-6.2678772E+003, 1.4936341E+002, 9.1722094E-001,-3.1070330E-176
 2.5501163E+002, 3.5105410E+004,-1.0713067E+004,-2.0043132E+004,-1.7459454E+003,-2.1996209E+000, 0.0000000E+000, 0.0000000E+000,-1.1724800E+003, 2.6010648E+003, 1.4936341E+002, 9.1722094E-001,-1.2041183E-177
 2.5601050E+002, 4.4410737E+004,-1.4805479E+004,-1.9694691E+004,-1.6464818E+003,-2.2369494E+000, 0.0000000E+000, 0.0000000E+000, 3.4681988E+003, 8.2618484E+003, 1.4936341E+002, 9.1722094E-001,-1.0066846E-177
 2.5700330E+002, 4.1209458E+004,-1.1591162E+004,-3.2572988E+004,-2.5296406E+003,-2.2476734E+000, 0.0000000E+000, 0.0000000E+000,-1.5660752E+003,-5.4865813E+003, 1.4936341E+002, 9.1722094E-001,-2.4549004E-177
 2.5802518E+002, 3.3857929E+004,-1.0271671E+004,-2.1122952E+004,-1.9443267E+003,-2.1806424E+000, 0.0000000E+000, 0.0000000E+000,-3.1492730E+003, 5.1679873E+002, 1.4936341E+002, 9.1722094E-001,-1.1863966E-176
 2.5901355E+002, 4.3212466E+004,-1.4272907E+004,-1.8209569E+004,-1.6111357E+003,-2.2161300E+000, 0.0000000E+000, 0.0000000E+000, 3.3270282E+003, 9.1166387E+003, 1.4936341E+002, 9.1722094E-001,-7.3686772E-174
 2.6000192E+002, 4.3363218E+004,-1.2439264E+004,-3.2206717E+004,-2.5073152E+003,-2.2194044E+000, 0.0000000E+000, 0.0000000E+000, 2.8147353E+001,-3.7922975E+003, 1.4936341E+002, 9.1722094E-001,-2.3582930E-172
 2.6101416E+002, 3.3611931E+004,-1.0205508E+004,-2.0569686E+004,-1.9217630E+003,-2.1804867E+000, 0.0000000E+000, 0.0000000E+000,-2.4689169E+003, 9.1279314E+002, 1.4936341E+002, 9.1722094E-001,-5.6518670E-170
 2.6201340E+002, 4.1128689E+004,-1.3576282E+004,-1.7504843E+004,-1.5331235E+003,-2.2173650E+000, 0.0000000E+000, 0.0000000E+000, 2.5946877E+003, 8.5122225E+003, 1.4936341E+002, 9.1722094E-001,-7.8111106E-169
 2.6300696E+002, 4.5337857E+004,-1.2902385E+004,-3.1334765E+004,-2.2679057E+003,-2.2579098E+000, 0.0000000E+000, 0.0000000E+000, 1.9954770E+003,-1.1694571E+003, 1.4936341E+002, 9.1722094E-001,-8.0216733E-170
 2.6402466E+002, 3.4176244E+004,-1.0029105E+004,-2.4230561E+004,-1.8270086E+003,-2.1611926E+000, 0.0000000E+000, 0.0000000E+000,-3.9121259E+003,-1.9125920E+003, 1.4936341E+002, 9.1722094E-001,-4.0680538E-171
 2.6500009E+002, 3.9514865E+004,-1.2667938E+004,-1.6499093E+004,-1.3767207E+003,-2.1964473E+000, 0.0000000E+000, 0.0000000E+000, 2.5261846E+003, 8.9689169E+003, 1.4936341E+002, 9.1722094E-001,-1.6298362E-171
 2.6600864E+002, 4.6286160E+004,-1.3445566E+004,-3.0143266E+004,-2.2278280E+003,-2.2432473E+000, 0.0000000E+000, 0.0000000E+000, 3.1525281E+003, 4.6725780E+002, 1.4936341E+002, 9.1722094E-001,-8.4371902E-171
 2.6700192E+002, 3.4994978E+004,-1.0635370E+004,-2.5959012E+004,-2.1418158E+003,-2.2002196E+000, 0.0000000E+000, 0.0000000E+000,-4.3527275E+003,-3.7434196E+003, 1.4936341E+002, 9.1722094E-001,-1.3485629E-169
 2.6801038E+002, 3.6249614E+004,-1.1886137E+004,-1.5541325E+004,-1.5190286E+003,-2.1881069E+000, 0.0000000E+000, 0.0000000E+000, 1.3458217E+002, 7.3009355E+003, 1.4936341E+002, 9.1722094E-001,-3.1592030E-167
 2.6900162E+002, 4.8652957E+004,-1.4666628E+004,-2.7923327E+004,-2.2782028E+003,-2.2367141E+000, 0.0000000E+000, 0.0000000E+000, 5.3453290E+003, 3.7825620E+003, 1.4936341E+002, 9.1722094E-001,-6.0867285E-165
 2.7001270E+002, 3.5105900E+004,-1.0125542E+004,-2.5982070E+004,-2.1408507E+003,-2.2033440E+000, 0.0000000E+000, 0.0000000E+000,-3.1211923E+003,-3.1447660E+003, 1.4936341E+002, 9.1722094E-001,-1.1272368E-164
 2.7101492E+002, 3.7324183E+004,-1.2196926E+004,-1.7908256E+004,-1.4934180E+003,-2.1848426E+000, 0.0000000E+000, 0.0000000E+000,-6.4362857E+001, 5.7233974E+003, 1.4936341E+002, 9.1722094E-001,-1.4983545E-164
 2.7200461E+002, 4.7639588E+004,-1.4601479E+004,-2.8715231E+004,-2.0587148E+003,-2.2683483E+000, 0.0000000E+000, 0.0000000E+000, 2.9690495E+003, 2.2618952E+003, 1.4936341E+002, 9.1722094E-001,-8.6533060E-165
 2.7302142E+002, 3.6561243E+004,-1.0482384E+004,-3.0378155E+004,-2.2091585E+003,-2.2070774E+000, 0.0000000E+000, 0.0000000E+000,-5.4038493E+003,-6.5106610E+003, 1.4936341E+002, 9.1722094E-001,-1.7244814E-165
 2.7400510E+002, 3.4980638E+004,-1.0816592E+004,-1.6115560E+004,-1.4794739E+003,-2.1807257E+000, 0.0000000E+000, 0.0000000E+000, 2.2292058E+002, 6.5668323E+003, 1.4936341E+002, 9.1722094E-001,-2.0545168E-167
 2.7501392E+002, 4.8215789E+004,-1.5495323E+004,-2.3411903E+004,-1.9565639E+003,-2.2406217E+000, 0.0000000E+000, 0.0000000E+000, 6.9417131E+003, 7.3497589E+003, 1.4936341E+002, 9.1722094E-001,-3.2511580E-168
 2.7601709E+002, 3.7362374E+004,-1.0629367E+004,-3.2174657E+004,-2.3702391E+003,-2.2187870E+000, 0.0000000E+000, 0.0000000E+000,-5.8102175E+003,-7.8141073E+003, 1.4936341E+002, 9.1722094E-001,-7.6251552E-167
 2.7702823E+002, 3.3322238E+004,-1.0363344E+004,-1.6116228E+004,-1.5501290E+003,-2.1914818E+000, 0.0000000E+000, 0.0000000E+000,-1.4139119E+003, 5.2903456E+003, 1.4936341E+002, 9.1722094E-001,-7.2983996E-166
 2.7801025E+002, 4.8406068E+004,-1.6138232E+004,-2.1600438E+004,-1.8355878E+003,-2.2662621E+000, 0.0000000E+000, 0.0000000E+000, 5.8013671E+003, 8.8295440E+003, 1.4936341E+002, 9.1722094E-001,-4.2978843E-166
 2.7900989E+002, 3.8878145E+004,-1.0855716E+004,-3.0759765E+004,-2.4135025E+003,-2.2262092E+000, 0.0000000E+000, 0.0000000E+000,-2.6026247E+003,-5.1530642E+003, 1.4936341E+002, 9.1722094E-001,-4.4867674E-165
