s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 1.8500575E+002, 9.9814501E+003,-3.2542820E+003,-5.1267455E+003,-1.3385418E+003,-5.8325470E-001, 0.0000000E+000, 0.0000000E+000, 3.1685402E+002, 2.6129747E+002, 5.9753782E+001, 2.2930294E-001,-8.4183202E-003
 1.8602443E+002, 9.9629451E+003,-3.2801054E+003,-5.0697074E+003,-1.3365844E+003,-5.8284060E-001, 0.0000000E+000, 0.0000000E+000, 3.3567694E+002, 2.7596508E+002, 5.9754449E+001, 2.2930294E-001,-9.0857319E-003
 1.8700478E+002, 1.0004513E+004,-3.3595784E+003,-5.1234514E+003,-1.3642865E+003,-5.7385994E-001, 0.0000000E+000, 0.0000000E+000, 2.4949016E+002, 1.5662285E+002, 5.9755539E+001, 2.2930294E-001,-1.0175174E-002
 1.8800612E+002, 9.9871779E+003,-3.3293292E+003,-5.3369605E+003,-1.3760005E+003,-5.7057538E-001, 0.0000000E+000, 0.0000000E+000, 1.6344987E+001,-5.5682803E+001, 5.9757169E+001, 2.2930294E-001,-1.1804874E-002
 1.8901811E+002, 9.9863804E+003,-3.2934389E+003,-5.4486769E+003,-1.3906586E+003,-5.6945920E-001, 0.0000000E+000, 0.0000000E+000,-1.2906918E+002,-1.4696334E+002, 5.9758158E+001, 2.2930294E-001,-1.2794549E-002
 1.9001604E+002, 9.9985986E+003,-3.2753970E+003,-5.4239563E+003,-1.4016012E+003,-5.7538379E-001, 0.0000000E+000, 0.0000000E+000,-9.5239237E+001,-1.0293121E+002, 5.9757786E+001, 2.2930294E-001,-1.2422571E-002
 1.9100552E+002, 1.0025719E+004,-3.2590120E+003,-5.2757389E+003,-1.3836749E+003,-5.7882121E-001, 0.0000000E+000, 0.0000000E+000, 9.0730657E+001, 1.0671466E+002, 5.9754036E+001, 2.2930294E-001,-8.6726568E-003
 1.9202594E+002, 1.0009011E+004,-3.2632499E+003,-5.4859277E+003,-1.3645144E+003,-5.8075102E-001, 0.0000000E+000, 0.0000000E+000,-1.1609470E+002,-1.0526210E+002, 5.9752800E+001, 2.2930294E-001,-7.4367299E-003
 1.9301544E+002, 1.0042607E+004,-3.3394281E+003,-5.4763163E+003,-1.3389845E+003,-5.8035951E-001, 0.0000000E+000, 0.0000000E+000,-1.0507995E+002,-1.1270179E+002, 5.9756146E+001, 2.2930294E-001,-1.0782300E-002
 1.9400493E+002, 9.9932804E+003,-3.2913544E+003,-5.1206088E+003,-1.3330190E+003,-5.7021712E-001, 0.0000000E+000, 0.0000000E+000, 3.0484064E+002, 2.4772794E+002, 5.9757767E+001, 2.2930294E-001,-1.2402808E-002
 1.9502534E+002, 9.9463954E+003,-3.2828936E+003,-5.3322571E+003,-1.3496112E+003,-5.6259695E-001, 0.0000000E+000, 0.0000000E+000, 8.9987041E+001,-1.8929047E+001, 5.9756840E+001, 2.2930294E-001,-1.1476698E-002
 1.9601938E+002, 9.9758380E+003,-3.3023339E+003,-5.4095537E+003,-1.3505544E+003,-5.6375721E-001, 0.0000000E+000, 0.0000000E+000, 6.4776108E+000,-8.7167758E+001, 5.9759749E+001, 2.2930294E-001,-1.4385774E-002
 1.9700249E+002, 9.9942311E+003,-3.3043616E+003,-5.4213252E+003,-1.3520123E+003,-5.6609708E-001, 0.0000000E+000, 0.0000000E+000, 1.3179430E+001,-8.4034086E+001, 5.9763578E+001, 2.2930294E-001,-1.8214560E-002
 1.9801106E+002, 1.0036415E+004,-3.2715943E+003,-5.5209477E+003,-1.3432021E+003,-5.7000158E-001, 0.0000000E+000, 0.0000000E+000,-1.8362781E+001,-9.9899163E+001, 5.9762502E+001, 2.2930294E-001,-1.7138635E-002
 1.9902031E+002, 1.0016650E+004,-3.2465645E+003,-5.3793627E+003,-1.3414810E+003,-5.6839149E-001, 0.0000000E+000, 0.0000000E+000, 6.3353306E+001, 4.8673248E+001, 5.9757310E+001, 2.2930294E-001,-1.1946764E-002
 2.0002882E+002, 9.9596814E+003,-3.2422297E+003,-5.3364177E+003,-1.3439911E+003,-5.6780131E-001, 0.0000000E+000, 0.0000000E+000, 5.4648805E+001, 3.6475162E+001, 5.9755098E+001, 2.2930294E-001,-9.7345929E-003
 2.0100528E+002, 1.0007741E+004,-3.2725225E+003,-5.3108766E+003,-1.3565220E+003,-5.6661903E-001, 0.0000000E+000, 0.0000000E+000, 7.9149414E+001, 6.7253242E+001, 5.9757265E+001, 2.2930294E-001,-1.1901655E-002
 2.0200653E+002, 9.9713082E+003,-3.2728870E+003,-5.2476290E+003,-1.3599561E+003,-5.6809022E-001, 0.0000000E+000, 0.0000000E+000, 1.4672228E+002, 9.0267939E+001, 5.9758841E+001, 2.2930294E-001,-1.3477668E-002
 2.0300777E+002, 1.0033477E+004,-3.2963791E+003,-5.2672950E+003,-1.3506220E+003,-5.7417787E-001, 0.0000000E+000, 0.0000000E+000, 1.5149039E+002, 1.1860658E+002, 5.9756843E+001, 2.2930294E-001,-1.1479605E-002
 2.0400902E+002, 1.0021365E+004,-3.2483373E+003,-5.3938628E+003,-1.3485225E+003,-5.7628791E-001, 0.0000000E+000, 0.0000000E+000, 6.4697407E+001, 3.0066199E+001, 5.9756206E+001, 2.2930294E-001,-1.0842689E-002
 2.0501027E+002, 1.0008087E+004,-3.2819490E+003,-5.4391267E+003,-1.3461387E+003,-5.7338292E-001, 0.0000000E+000, 0.0000000E+000, 1.8679290E+001,-5.9700714E+001, 5.9756145E+001, 2.2930294E-001,-1.0781224E-002
 2.0601044E+002, 9.9808444E+003,-3.3054096E+003,-5.5169731E+003,-1.3390338E+003,-5.7364224E-001, 0.0000000E+000, 0.0000000E+000,-1.0508729E+002,-1.8114573E+002, 5.9755305E+001, 2.2930294E-001,-9.9411321E-003
 2.0700772E+002, 1.0019293E+004,-3.2719542E+003,-5.3562227E+003,-1.3367855E+003,-5.7423678E-001, 0.0000000E+000, 0.0000000E+000, 8.4597737E+001, 5.3756726E+001, 5.9753372E+001, 2.2930294E-001,-8.0083205E-003
 2.0802209E+002, 1.0001212E+004,-3.2403799E+003,-5.2732532E+003,-1.3376352E+003,-5.7599335E-001, 0.0000000E+000, 0.0000000E+000, 2.1107030E+002, 1.4936727E+002, 5.9752805E+001, 2.2930294E-001,-7.4410299E-003
 2.0901193E+002, 9.9947057E+003,-3.2476661E+003,-5.2995619E+003,-1.3346203E+003,-5.8296701E-001, 0.0000000E+000, 0.0000000E+000, 1.6529332E+002, 1.1227435E+002, 5.9755750E+001, 2.2930294E-001,-1.0386503E-002
 2.1000177E+002, 1.0024907E+004,-3.2139356E+003,-5.2626567E+003,-1.3400266E+003,-5.8075257E-001, 0.0000000E+000, 0.0000000E+000, 2.4434097E+002, 2.0770711E+002, 5.9761275E+001, 2.2930294E-001,-1.5911604E-002
 2.1100034E+002, 9.9950769E+003,-3.2477153E+003,-5.3312518E+003,-1.3706660E+003,-5.8423925E-001, 0.0000000E+000, 0.0000000E+000, 1.2966280E+002, 4.4859497E+001, 5.9761029E+001, 2.2930294E-001,-1.5664860E-002
 2.1202512E+002, 9.9959941E+003,-3.2700949E+003,-5.4354821E+003,-1.3748855E+003,-5.8355181E-001, 0.0000000E+000, 0.0000000E+000,-1.8937127E+001,-8.5051983E+001, 5.9759299E+001, 2.2930294E-001,-1.3935577E-002
 2.1301787E+002, 9.9948763E+003,-3.2887343E+003,-5.5780550E+003,-1.3677944E+003,-5.7785233E-001, 0.0000000E+000, 0.0000000E+000,-2.0080214E+002,-2.4028531E+002, 5.9761438E+001, 2.2930294E-001,-1.6074554E-002
 2.1401060E+002, 9.9564392E+003,-3.2285751E+003,-5.6172330E+003,-1.3533123E+003,-5.7828360E-001, 0.0000000E+000, 0.0000000E+000,-2.1231793E+002,-2.4325956E+002, 5.9759871E+001, 2.2930294E-001,-1.4507567E-002
 2.1501108E+002, 1.0040230E+004,-3.2630851E+003,-5.3805025E+003,-1.3388085E+003,-5.8178529E-001, 0.0000000E+000, 0.0000000E+000, 8.7783027E+001, 5.7252229E+001, 5.9757545E+001, 2.2930294E-001,-1.2181769E-002
 2.1601135E+002, 1.0050740E+004,-3.2470014E+003,-5.1909078E+003,-1.3292181E+003,-5.8311446E-001, 0.0000000E+000, 0.0000000E+000, 3.1038132E+002, 2.8302965E+002, 5.9756693E+001, 2.2930294E-001,-1.1329657E-002
 2.1701141E+002, 9.9646480E+003,-3.2180958E+003,-5.1682666E+003,-1.3420766E+003,-5.7993160E-001, 0.0000000E+000, 0.0000000E+000, 3.3829072E+002, 2.3562898E+002, 5.9758116E+001, 2.2930294E-001,-1.2752157E-002
 2.1802905E+002, 9.9749914E+003,-3.2650992E+003,-4.9215291E+003,-1.3528244E+003,-5.7938785E-001, 0.0000000E+000, 0.0000000E+000, 6.0921294E+002, 4.3495924E+002, 5.9759699E+001, 2.2930294E-001,-1.4335118E-002
 2.1901587E+002, 1.0002999E+004,-3.2796785E+003,-4.9814563E+003,-1.3511180E+003,-5.6552858E-001, 0.0000000E+000, 0.0000000E+000, 5.7328489E+002, 3.9018072E+002, 5.9758314E+001, 2.2930294E-001,-1.2950252E-002
 2.2003043E+002, 9.9465178E+003,-3.2686231E+003,-5.3760163E+003,-1.3372902E+003,-5.7003148E-001, 0.0000000E+000, 0.0000000E+000, 9.0817044E+001,-3.5981811E+001, 5.9757376E+001, 2.2930294E-001,-1.2012192E-002
 2.2101414E+002, 1.0009062E+004,-3.3219782E+003,-5.4337142E+003,-1.3252534E+003,-5.7910614E-001, 0.0000000E+000, 0.0000000E+000,-1.0242238E+001,-7.2463104E+001, 5.9758758E+001, 2.2930294E-001,-1.3394563E-002
 2.2202597E+002, 1.0043068E+004,-3.2588024E+003,-5.5076221E+003,-1.3310154E+003,-5.6970415E-001, 0.0000000E+000, 0.0000000E+000,-4.3507116E+001,-5.4941559E+001, 5.9759340E+001, 2.2930294E-001,-1.3976026E-002
 2.2302702E+002, 9.9888089E+003,-3.2811967E+003,-5.2924512E+003,-1.3403322E+003,-5.7207139E-001, 0.0000000E+000, 0.0000000E+000, 8.1875292E+001, 7.4256713E+001, 5.9758380E+001, 2.2930294E-001,-1.3016078E-002
 2.2402809E+002, 9.9971642E+003,-3.2342326E+003,-5.2547927E+003,-1.3502055E+003,-5.7418675E-001, 0.0000000E+000, 0.0000000E+000, 1.1413705E+002, 1.5735911E+002, 5.9758496E+001, 2.2930294E-001,-1.3132730E-002
 2.2502005E+002, 9.9829887E+003,-3.2303677E+003,-5.1691627E+003,-1.3583600E+003,-5.7017607E-001, 0.0000000E+000, 0.0000000E+000, 2.0449901E+002, 2.2452816E+002, 5.9760207E+001, 2.2930294E-001,-1.4843142E-002
 2.2602110E+002, 1.0017898E+004,-3.2476142E+003,-5.1700973E+003,-1.3617067E+003,-5.6982410E-001, 0.0000000E+000, 0.0000000E+000, 2.8607077E+002, 2.3790996E+002, 5.9760862E+001, 2.2930294E-001,-1.5498438E-002
 2.2702217E+002, 9.9947848E+003,-3.2658492E+003,-5.4011901E+003,-1.3626178E+003,-5.7022132E-001, 0.0000000E+000, 0.0000000E+000, 4.4285567E+001,-3.5442646E+001, 5.9757940E+001, 2.2930294E-001,-1.2575937E-002
 2.2802432E+002, 9.9657699E+003,-3.2846133E+003,-5.4788409E+003,-1.3786709E+003,-5.7658814E-001, 0.0000000E+000, 0.0000000E+000,-1.0175553E+002,-1.7693178E+002, 5.9754734E+001, 2.2930294E-001,-9.3703718E-003
 2.2900449E+002, 9.9985768E+003,-3.2914077E+003,-5.3263822E+003,-1.3797752E+003,-5.8038931E-001, 0.0000000E+000, 0.0000000E+000, 8.1085876E+001, 4.3134864E-001, 5.9755301E+001, 2.2930294E-001,-9.9370767E-003
 2.3001730E+002, 1.0048057E+004,-3.2495335E+003,-5.2955163E+003,-1.3546015E+003,-5.7467372E-001, 0.0000000E+000, 0.0000000E+000, 2.4865786E+002, 1.4783071E+002, 5.9758571E+001, 2.2930294E-001,-1.3206879E-002
 2.3101201E+002, 9.9952990E+003,-3.1948359E+003,-5.2291287E+003,-1.3360072E+003,-5.7819435E-001, 0.0000000E+000, 0.0000000E+000, 3.5287220E+002, 2.3474894E+002, 5.9757951E+001, 2.2930294E-001,-1.2587168E-002
 2.3200781E+002, 9.9886581E+003,-3.2332777E+003,-5.3708887E+003,-1.3374661E+003,-5.7435926E-001, 0.0000000E+000, 0.0000000E+000, 9.4508107E+001, 4.6451294E+001, 5.9761113E+001, 2.2930294E-001,-1.5749593E-002
 2.3302251E+002, 1.0005282E+004,-3.3071172E+003,-5.4306998E+003,-1.3478409E+003,-5.6712791E-001, 0.0000000E+000, 0.0000000E+000,-7.3169258E+001,-8.0943023E+001, 5.9769546E+001, 2.2930294E-001,-2.4182238E-002
 2.3401741E+002, 9.9667740E+003,-3.2860740E+003,-5.2834753E+003,-1.3521934E+003,-5.6308411E-001, 0.0000000E+000, 0.0000000E+000, 9.4593746E+001, 4.4468189E+001, 5.9768682E+001, 2.2930294E-001,-2.3318204E-002
 2.3501231E+002, 1.0022310E+004,-3.2865657E+003,-5.2687280E+003,-1.3474357E+003,-5.7445928E-001, 0.0000000E+000, 0.0000000E+000, 1.5061047E+002, 1.1900600E+002, 5.9760156E+001, 2.2930294E-001,-1.4791968E-002
 2.3600722E+002, 9.9975943E+003,-3.2660865E+003,-5.1921493E+003,-1.3291795E+003,-5.7463366E-001, 0.0000000E+000, 0.0000000E+000, 1.7713717E+002, 2.0960434E+002, 5.9756987E+001, 2.2930294E-001,-1.1623329E-002
 2.3700212E+002, 1.0014650E+004,-3.2256180E+003,-5.2274365E+003,-1.3382851E+003,-5.7500347E-001, 0.0000000E+000, 0.0000000E+000, 2.3751008E+002, 2.2273519E+002, 5.9758529E+001, 2.2930294E-001,-1.3165672E-002
 2.3802811E+002, 9.9919052E+003,-3.2601816E+003,-5.3611348E+003,-1.3458982E+003,-5.7361927E-001, 0.0000000E+000, 0.0000000E+000, 1.2898727E+002, 2.4116955E+001, 5.9760514E+001, 2.2930294E-001,-1.5150491E-002
 2.3902272E+002, 1.0016041E+004,-3.2635111E+003,-5.0675721E+003,-1.3409672E+003,-5.7724742E-001, 0.0000000E+000, 0.0000000E+000, 4.1504262E+002, 3.4341363E+002, 5.9759145E+001, 2.2930294E-001,-1.3780893E-002
 2.4000238E+002, 9.9843298E+003,-3.2640135E+003,-5.0842953E+003,-1.3439327E+003,-5.7538508E-001, 0.0000000E+000, 0.0000000E+000, 3.6919490E+002, 2.9151298E+002, 5.9757889E+001, 2.2930294E-001,-1.2525131E-002
 2.4101265E+002, 1.0014378E+004,-3.2600729E+003,-5.2214069E+003,-1.3417924E+003,-5.7652282E-001, 0.0000000E+000, 0.0000000E+000, 3.0332579E+002, 1.9052940E+002, 5.9761237E+001, 2.2930294E-001,-1.5873445E-002
 2.4202293E+002, 1.0000295E+004,-3.2256552E+003,-5.4508244E+003,-1.3392286E+003,-5.6750955E-001, 0.0000000E+000, 0.0000000E+000, 1.2994042E+002,-1.5980899E+001, 5.9761826E+001, 2.2930294E-001,-1.6461948E-002
 2.4300259E+002, 9.9610126E+003,-3.1789428E+003,-5.5355076E+003,-1.3391324E+003,-5.6723541E-001, 0.0000000E+000, 0.0000000E+000, 4.6131586E+000,-9.3137405E+001, 5.9762351E+001, 2.2930294E-001,-1.6986801E-002
 2.4401286E+002, 9.9931775E+003,-3.2054557E+003,-5.4752779E+003,-1.3429597E+003,-5.6937804E-001, 0.0000000E+000, 0.0000000E+000,-7.1626491E+000,-3.1085226E+001, 5.9765173E+001, 2.2930294E-001,-1.9808985E-002
 2.4502315E+002, 1.0017887E+004,-3.2476290E+003,-5.3668449E+003,-1.3558665E+003,-5.7008088E-001, 0.0000000E+000, 0.0000000E+000, 6.4370893E+001, 4.6976688E+001, 5.9765398E+001, 2.2930294E-001,-2.0033952E-002
 2.4600281E+002, 9.9871668E+003,-3.2815642E+003,-5.4223630E+003,-1.3570485E+003,-5.7205571E-001, 0.0000000E+000, 0.0000000E+000,-3.2697214E+001,-7.4381037E+001, 5.9762757E+001, 2.2930294E-001,-1.7392894E-002
 2.4701308E+002, 1.0041026E+004,-3.2718771E+003,-5.5224398E+003,-1.3667417E+003,-5.7193757E-001, 0.0000000E+000, 0.0000000E+000,-1.3073242E+002,-1.2060486E+002, 5.9759586E+001, 2.2930294E-001,-1.4222188E-002
 2.4802335E+002, 9.9890302E+003,-3.2449877E+003,-5.5008125E+003,-1.3885405E+003,-5.7635234E-001, 0.0000000E+000, 0.0000000E+000,-1.1048504E+002,-1.4588692E+002, 5.9757199E+001, 2.2930294E-001,-1.1835560E-002
 2.4900301E+002, 9.9979392E+003,-3.2447439E+003,-5.4000972E+003,-1.3957655E+003,-5.6770936E-001, 0.0000000E+000, 0.0000000E+000, 2.5416772E+001,-4.3235148E+001, 5.9756937E+001, 2.2930294E-001,-1.1573107E-002
 2.5000410E+002, 9.9858378E+003,-3.2669887E+003,-5.6037818E+003,-1.3723962E+003,-5.7168270E-001, 0.0000000E+000, 0.0000000E+000,-1.8691004E+002,-2.5790065E+002, 5.9758447E+001, 2.2930294E-001,-1.3083296E-002
 2.5101437E+002, 1.0003054E+004,-3.2705852E+003,-5.6288707E+003,-1.3467075E+003,-5.7746212E-001, 0.0000000E+000, 0.0000000E+000,-2.0362445E+002,-2.4368706E+002, 5.9760486E+001, 2.2930294E-001,-1.5122514E-002
 2.5200993E+002, 1.0022704E+004,-3.3060532E+003,-5.6249274E+003,-1.3231744E+003,-5.6759794E-001, 0.0000000E+000, 0.0000000E+000,-1.5444088E+002,-2.3201848E+002, 5.9761071E+001, 2.2930294E-001,-1.5707566E-002
 2.5302975E+002, 1.0001976E+004,-3.2745462E+003,-5.4867977E+003,-1.3147792E+003,-5.6586470E-001, 0.0000000E+000, 0.0000000E+000,-1.5978661E+001,-7.4712747E+001, 5.9760517E+001, 2.2930294E-001,-1.5153164E-002
 2.5401959E+002, 9.9729489E+003,-3.2494197E+003,-5.5079471E+003,-1.3238153E+003,-5.6808209E-001, 0.0000000E+000, 0.0000000E+000,-6.4197608E+001,-1.0880128E+002, 5.9760170E+001, 2.2930294E-001,-1.4806569E-002
 2.5500943E+002, 1.0013763E+004,-3.2696260E+003,-5.7023110E+003,-1.3511591E+003,-5.7303526E-001, 0.0000000E+000, 0.0000000E+000,-2.8173304E+002,-3.0990592E+002, 5.9759432E+001, 2.2930294E-001,-1.4068707E-002
 2.5602927E+002, 9.9823709E+003,-3.2685182E+003,-5.7281266E+003,-1.3842613E+003,-5.6698814E-001, 0.0000000E+000, 0.0000000E+000,-3.6419457E+002,-3.9910221E+002, 5.9758208E+001, 2.2930294E-001,-1.2844709E-002
 2.5701224E+002, 9.9698919E+003,-3.2758762E+003,-5.7612616E+003,-1.3837314E+003,-5.7163946E-001, 0.0000000E+000, 0.0000000E+000,-4.1463203E+002,-4.5154903E+002, 5.9757967E+001, 2.2930294E-001,-1.2603075E-002
 2.5800778E+002, 1.0025924E+004,-3.2894545E+003,-5.4638886E+003,-1.3690625E+003,-5.7200809E-001, 0.0000000E+000, 0.0000000E+000,-8.9926177E+001,-9.7053246E+001, 5.9757659E+001, 2.2930294E-001,-1.2295767E-002
 2.5902032E+002, 1.0033966E+004,-3.2449495E+003,-5.0920144E+003,-1.3624022E+003,-5.7373589E-001, 0.0000000E+000, 0.0000000E+000, 3.6364502E+002, 3.3402631E+002, 5.9756855E+001, 2.2930294E-001,-1.1490909E-002
 2.6000836E+002, 1.0028131E+004,-3.2531780E+003,-5.0507639E+003,-1.3459727E+003,-5.7826461E-001, 0.0000000E+000, 0.0000000E+000, 5.0588402E+002, 3.7763804E+002, 5.9758027E+001, 2.2930294E-001,-1.2663725E-002
 2.6102914E+002, 9.9896131E+003,-3.2306182E+003,-5.1912361E+003,-1.3297896E+003,-5.7619232E-001, 0.0000000E+000, 0.0000000E+000, 3.6646437E+002, 2.3739305E+002, 5.9759135E+001, 2.2930294E-001,-1.3771009E-002
 2.6200195E+002, 9.9611168E+003,-3.2747202E+003,-5.4420641E+003,-1.3182967E+003,-5.7028623E-001, 0.0000000E+000, 0.0000000E+000, 7.2674466E+001,-7.4534467E+001, 5.9757970E+001, 2.2930294E-001,-1.2606583E-002
 2.6301694E+002, 9.9874130E+003,-3.2519491E+003,-5.4504512E+003,-1.3200313E+003,-5.7541246E-001, 0.0000000E+000, 0.0000000E+000, 1.1031593E+002,-3.5593989E+001, 5.9758859E+001, 2.2930294E-001,-1.3494943E-002
 2.6401996E+002, 1.0002741E+004,-3.2086379E+003,-5.5435358E+003,-1.3534518E+003,-5.6620607E-001, 0.0000000E+000, 0.0000000E+000,-9.8069750E+000,-1.0345110E+002, 5.9761192E+001, 2.2930294E-001,-1.5827931E-002
 2.6500845E+002, 9.9749428E+003,-3.2304391E+003,-5.5453206E+003,-1.3538385E+003,-5.6668327E-001, 0.0000000E+000, 0.0000000E+000,-1.3659241E+002,-1.5522211E+002, 5.9758322E+001, 2.2930294E-001,-1.2958628E-002
 2.6602884E+002, 1.0030088E+004,-3.2904816E+003,-5.3934060E+003,-1.3461145E+003,-5.7086022E-001, 0.0000000E+000, 0.0000000E+000,-4.1489236E+001,-4.8537613E-001, 5.9758152E+001, 2.2930294E-001,-1.2788204E-002
 2.6701736E+002, 9.9579895E+003,-3.2447438E+003,-5.3149862E+003,-1.3564571E+003,-5.7013913E-001, 0.0000000E+000, 0.0000000E+000,-3.1125446E+001, 4.1232237E+001, 5.9759663E+001, 2.2930294E-001,-1.4299672E-002
 2.6800586E+002, 9.9890833E+003,-3.2467544E+003,-5.2329524E+003,-1.3606024E+003,-5.7040537E-001, 0.0000000E+000, 0.0000000E+000, 9.9182901E+001, 1.4820365E+002, 5.9759562E+001, 2.2930294E-001,-1.4197987E-002
 2.6901538E+002, 1.0050779E+004,-3.2795308E+003,-5.2554796E+003,-1.3448040E+003,-5.7163781E-001, 0.0000000E+000, 0.0000000E+000, 1.6447709E+002, 1.7039342E+002, 5.9759717E+001, 2.2930294E-001,-1.4353272E-002
 2.7000485E+002, 1.0007227E+004,-3.2540702E+003,-5.3102108E+003,-1.3333090E+003,-5.7080102E-001, 0.0000000E+000, 0.0000000E+000, 1.6024083E+002, 1.0906662E+002, 5.9758265E+001, 2.2930294E-001,-1.2901195E-002
 2.7101147E+002, 1.0006003E+004,-3.2603650E+003,-5.2406538E+003,-1.3228503E+003,-5.6264884E-001, 0.0000000E+000, 0.0000000E+000, 2.9284303E+002, 1.8157167E+002, 5.9757385E+001, 2.2930294E-001,-1.2021378E-002
 2.7201810E+002, 9.9814082E+003,-3.2831616E+003,-5.2182376E+003,-1.3348085E+003,-5.6819398E-001, 0.0000000E+000, 0.0000000E+000, 2.9267898E+002, 1.4463225E+002, 5.9756225E+001, 2.2930294E-001,-1.0860845E-002
 2.7302472E+002, 9.9818611E+003,-3.2498600E+003,-5.4286232E+003,-1.3427994E+003,-5.6844387E-001, 0.0000000E+000, 0.0000000E+000, 8.0283915E+001,-3.9989826E+001, 5.9756751E+001, 2.2930294E-001,-1.1387049E-002
 2.7403134E+002, 1.0028361E+004,-3.2100293E+003,-5.3986790E+003,-1.3506264E+003,-5.7398033E-001, 0.0000000E+000, 0.0000000E+000, 1.3653740E+002, 6.8452020E+001, 5.9758194E+001, 2.2930294E-001,-1.2830346E-002
 2.7500650E+002, 1.0020255E+004,-3.2316578E+003,-5.3367724E+003,-1.3469403E+003,-5.7448379E-001, 0.0000000E+000, 0.0000000E+000, 1.8067547E+002, 1.0430984E+002, 5.9760168E+001, 2.2930294E-001,-1.4804192E-002
 2.7601312E+002, 9.9803707E+003,-3.2512641E+003,-5.1779707E+003,-1.3457387E+003,-5.7375279E-001, 0.0000000E+000, 0.0000000E+000, 2.4072651E+002, 2.0482350E+002, 5.9759023E+001, 2.2930294E-001,-1.3659020E-002
 2.7701974E+002, 1.0010692E+004,-3.2790938E+003,-5.1857967E+003,-1.3468945E+003,-5.7526108E-001, 0.0000000E+000, 0.0000000E+000, 1.9741746E+002, 1.9833218E+002, 5.9755100E+001, 2.2930294E-001,-9.7358995E-003
 2.7802637E+002, 9.9697866E+003,-3.2687653E+003,-5.2708283E+003,-1.3384915E+003,-5.7004570E-001, 0.0000000E+000, 0.0000000E+000, 6.9550795E+001, 9.1131479E+001, 5.9754989E+001, 2.2930294E-001,-9.6251047E-003
 2.7900140E+002, 1.0029238E+004,-3.2719902E+003,-5.2636856E+003,-1.3333832E+003,-5.6465040E-001, 0.0000000E+000, 0.0000000E+000, 1.7537868E+002, 1.5961442E+002, 5.9759847E+001, 2.2930294E-001,-1.4483773E-002
 2.8001398E+002, 9.9557024E+003,-3.2708649E+003,-5.2550748E+003,-1.3387656E+003,-5.6543172E-001, 0.0000000E+000, 0.0000000E+000, 1.5638626E+002, 9.0431543E+001, 5.9762210E+001, 2.2930294E-001,-1.6846037E-002
 2.8101358E+002, 1.0022708E+004,-3.2707687E+003,-5.2639822E+003,-1.3307931E+003,-5.7231763E-001, 0.0000000E+000, 0.0000000E+000, 2.1629390E+002, 1.5659209E+002, 5.9761244E+001, 2.2930294E-001,-1.5880139E-002
 2.8200906E+002, 9.9740700E+003,-3.1978244E+003,-5.5265547E+003,-1.3429860E+003,-5.7293237E-001, 0.0000000E+000, 0.0000000E+000, 1.3733563E+001,-9.3867969E+001, 5.9760213E+001, 2.2930294E-001,-1.4849441E-002
 2.8301599E+002, 1.0068964E+004,-3.2519485E+003,-5.9038582E+003,-1.3385407E+003,-5.7627049E-001, 0.0000000E+000, 0.0000000E+000,-2.9984340E+002,-4.2595946E+002, 5.9758364E+001, 2.2930294E-001,-1.3000088E-002
 2.8400247E+002, 1.0017470E+004,-3.2253498E+003,-5.6288937E+003,-1.3217902E+003,-5.8080421E-001, 0.0000000E+000, 0.0000000E+000,-1.1671914E+002,-1.5914480E+002, 5.9756843E+001, 2.2930294E-001,-1.1479203E-002
 2.8500815E+002, 9.9665631E+003,-3.2118616E+003,-5.1563995E+003,-1.3394291E+003,-5.7576228E-001, 0.0000000E+000, 0.0000000E+000, 3.2340522E+002, 2.5829705E+002, 5.9757290E+001, 2.2930294E-001,-1.1926277E-002
 2.8602170E+002, 9.9808420E+003,-3.2073386E+003,-5.0672635E+003,-1.3462484E+003,-5.6782113E-001, 0.0000000E+000, 0.0000000E+000, 4.4547202E+002, 3.5942360E+002, 5.9756979E+001, 2.2930294E-001,-1.1615041E-002
 2.8702194E+002, 9.9913705E+003,-3.2044803E+003,-5.1243492E+003,-1.3410483E+003,-5.6528268E-001, 0.0000000E+000, 0.0000000E+000, 4.0113496E+002, 3.2092747E+002, 5.9757261E+001, 2.2930294E-001,-1.1897515E-002
 2.8802646E+002, 1.0010643E+004,-3.1907729E+003,-5.3452309E+003,-1.3254876E+003,-5.7535978E-001, 0.0000000E+000, 0.0000000E+000, 1.9926513E+002, 1.4857646E+002, 5.9758760E+001, 2.2930294E-001,-1.3395822E-002
 2.8903098E+002, 1.0045747E+004,-3.2356585E+003,-5.3599617E+003,-1.3103516E+003,-5.8080028E-001, 0.0000000E+000, 0.0000000E+000, 1.7615203E+002, 1.3919483E+002, 5.9760360E+001, 2.2930294E-001,-1.4996382E-002
 2.9000986E+002, 1.0013370E+004,-3.2512606E+003,-5.2924097E+003,-1.2933155E+003,-5.7699006E-001, 0.0000000E+000, 0.0000000E+000, 2.4245709E+002, 1.7580759E+002, 5.9761069E+001, 2.2930294E-001,-1.5705582E-002
