chid,time_s,x_m,C_T_J_per_m,J_T_W,U_e_field_mps,area_m2,cp_J_kgK,T0_K,cp_model,status
gsA_c,0.0,15.0,0.0,0.0,0.0,50.0,1005.0,293.15,constant_cp_1005_J_kgK,NEAR_ZERO_C_T_REVIEW
gsA_c,5.012290954589844,15.0,-6.549932873971329,-2.5984346856820997,0.39671165113939794,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,10.028749465942383,15.0,4.422977119772753,4.839615658617451,1.0941986644895656,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,15.019333839416504,15.0,12.761111877890698,10.81546001724624,0.8475327322485954,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,20.023555755615234,15.0,19.16043085249413,20.162757538692603,1.0523123249608808,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,25.00023651123047,15.0,23.544135619590136,19.91141498523772,0.8457059246560116,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,30.015220642089844,15.0,32.59891872467705,33.3526335871437,1.0231208546458008,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,35.001434326171875,15.0,51.501483761878006,48.31334498484729,0.9380961761663126,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,40.00098419189453,15.0,91.96577145526383,87.29186455876112,0.9491777557726954,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,45.024112701416016,15.0,209.75565172976496,220.35307249686107,1.0505226947577013,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,50.01590347290039,15.0,1383.717515632039,774.6217096365122,0.5598120287449923,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,55.029544830322266,15.0,580568.3406913736,-227664.60312484184,-0.3921409197989087,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,60.01183319091797,15.0,1412747.8066375256,-860648.0171861604,-0.6092014534671861,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,65.02611541748047,15.0,1615159.5240246912,-885612.37053828,-0.5483126325079584,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,70.02098083496094,15.0,1797749.8517471058,-880050.2775452049,-0.48952877214254575,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,75.00432586669922,15.0,1689623.3268727083,-869934.8420083276,-0.514869100214468,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,80.00102233886719,15.0,1666795.8063837192,-801844.3323337319,-0.4810693243063847,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,85.00537109375,15.0,1666662.4673077113,-780115.0077680205,-0.46807018401764344,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,90.0014419555664,15.0,1944955.5302660763,-217087.5479869499,-0.11161568715005608,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,95.0119857788086,15.0,2059256.6908939308,-96145.54873515875,-0.04668944340951568,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,100.01397705078125,15.0,2066087.2180673396,9867.005875576171,0.004775696683708235,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,105.00387573242188,15.0,2045679.089464909,-242904.60546060454,-0.11874032770415682,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,110.02632141113281,15.0,2260867.519025294,-139605.36284674355,-0.06174858175985924,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,115.02855682373047,15.0,2151542.5732252444,-352544.3992263479,-0.16385657602762202,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,120.00379180908203,15.0,2283956.3014411367,-259368.12621391728,-0.11356089696210929,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,125.0023422241211,15.0,2243856.0485083917,-125646.90875807311,-0.055995975696211495,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,130.01202392578125,15.0,2374879.157245668,-69580.26658477122,-0.029298445090346757,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,135.01612854003906,15.0,2514527.372307825,138398.83354806318,0.055039700530697004,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,140.01504516601562,15.0,2391810.9613999208,14159.076461413177,0.005919814186789202,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,145.00167846679688,15.0,2326606.8598551108,-296585.43273914745,-0.1274755257781786,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,150.01470947265625,15.0,2510653.4945401764,6680.547960573342,0.0026608801155162494,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,155.02285766601562,15.0,2410282.9360782667,32950.15492492262,0.013670658507227075,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,160.01528930664062,15.0,2469419.5427197795,-50336.89027458476,-0.020384098126616623,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,165.00747680664062,15.0,2454042.091971355,-23319.441066289553,-0.00950246173143543,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,170.00120544433594,15.0,2506230.7120807017,-161688.6629671019,-0.06451467623779379,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,175.0095977783203,15.0,2508372.4132923917,-105683.44299600832,-0.04213227766178959,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,180.0248565673828,15.0,2558629.42609932,-69893.98737157905,-0.027316963784839197,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,185.00575256347656,15.0,2636439.065334489,234238.94112113537,0.088846711536425,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,190.0160369873047,15.0,2545557.4243010078,-206146.97544907918,-0.08098303871722148,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,195.0253448486328,15.0,2534930.4359990656,-185436.14922742522,-0.07315236212955135,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,200.02882385253906,15.0,2516426.473152752,-246939.26529892953,-0.09813092809723423,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,205.01026916503906,15.0,2573062.3206088543,-173622.923729026,-0.0674771544934606,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,210.00177001953125,15.0,2604497.9512262936,-27874.17171732546,-0.010702320462260783,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,215.01107788085938,15.0,2642736.2153668916,38505.928878781386,0.014570477618946009,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,220.03042602539062,15.0,2541783.8649789467,-77215.59348766366,-0.030378504856982874,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,225.02005004882812,15.0,2583562.696553161,-77370.77280216408,-0.029947317673144777,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,230.01730346679688,15.0,2508288.90510465,-192956.23082620674,-0.07692743464818547,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,235.01231384277344,15.0,2553649.330475714,34052.50912079285,0.01333484152048757,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,240.00238037109375,15.0,2464781.396267959,-130849.54776254762,-0.05308768881519189,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,245.0231475830078,15.0,2601234.4910112587,-34526.37051417073,-0.01327307116427947,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,250.0041046142578,15.0,2499757.189636411,-235907.0159599553,-0.09437197218113323,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,255.00942993164062,15.0,2765683.4124328336,137468.35839137062,0.04970502327684951,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,260.00836181640625,15.0,2706703.2207267433,-228387.6432655889,-0.084378531608747,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,265.0084533691406,15.0,2556490.1543197315,-330536.891846034,-0.12929323873495924,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,270.0048522949219,15.0,2700572.129721318,-162271.22499680077,-0.06008772112061531,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,275.0065002441406,15.0,2751620.9471030454,-154777.40365625964,-0.056249536775482084,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,280.01397705078125,15.0,2748628.2952422136,-158953.87766381307,-0.05783025589125929,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,285.0081481933594,15.0,2833481.862931206,41158.33749596798,0.014525710587534912,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,290.0098571777344,15.0,2705816.6110512083,-48543.74075844837,-0.017940513987601377,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,295.0116271972656,15.0,2725338.9921808494,-42111.38253722456,-0.015451796146477364,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,300.0,15.0,2673338.7706044693,45890.20119458274,0.017165875757753843,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,0.0,22.0,0.0,0.0,0.0,50.0,1005.0,293.15,constant_cp_1005_J_kgK,NEAR_ZERO_C_T_REVIEW
gsA_c,5.012290954589844,22.0,-9.20952436485365,-2.8928890564215144,0.3141192684333993,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,10.028749465942383,22.0,90.11050537774736,110.18720308075366,1.2228008556562975,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,15.019333839416504,22.0,137.2836522993873,112.59846207766192,0.8201884214974682,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,20.023555755615234,22.0,160.64414531062255,179.67018536498918,1.1184359381193714,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,25.00023651123047,22.0,191.03704148642535,152.6440804938573,0.799028708282759,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,30.015220642089844,22.0,219.5534824387707,233.81201689983436,1.0649433308987717,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,35.001434326171875,22.0,358.8978606737316,328.9040959411327,0.9164281317330499,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,40.00098419189453,22.0,4613.8626027044775,935.0934459642278,0.20267041446269066,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,45.024112701416016,22.0,616907.3057707457,-199072.00146462172,-0.3226935385631504,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,50.01590347290039,22.0,1485845.298143599,-1053225.1367564804,-0.7088390279071242,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,55.029544830322266,22.0,1655932.2237407528,-846206.8200862911,-0.5110153712539686,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,60.01183319091797,22.0,1560755.043380927,-1079047.9003252352,-0.6913627509335402,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,65.02611541748047,22.0,1668588.8938841529,-1165651.9911466155,-0.6985854906616344,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,70.02098083496094,22.0,1644842.9928607517,-927406.4133942728,-0.5638267101599187,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,75.00432586669922,22.0,1705166.0762888393,-1026209.9381094587,-0.601824040707474,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,80.00102233886719,22.0,1810709.60884009,-901275.8910883173,-0.4977473398761378,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,85.00537109375,22.0,1761129.0539222853,-843592.366194881,-0.4790065579328671,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,90.0014419555664,22.0,1782760.0931735507,-707514.0766949558,-0.3968644347627762,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,95.0119857788086,22.0,2012493.6525838189,-371363.62118531903,-0.18452908942521587,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,100.01397705078125,22.0,2311059.1699694823,-270447.8316497884,-0.11702332643147323,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,105.00387573242188,22.0,2358407.174495934,-46588.844183059875,-0.019754368408846687,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,110.02632141113281,22.0,2197508.1436724053,-555037.7266154386,-0.2525759589167561,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,115.02855682373047,22.0,2272774.56973104,-391493.2913309329,-0.17225346347361764,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,120.00379180908203,22.0,2216405.9646664513,-347716.90928099724,-0.15688322212818323,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,125.0023422241211,22.0,2285910.237366186,-112979.79600591399,-0.049424423653698965,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,130.01202392578125,22.0,2254589.8808838706,-454654.9159002537,-0.20165748092598304,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,135.01612854003906,22.0,2297804.885217279,-319928.6825392146,-0.13923231019197793,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,140.01504516601562,22.0,2488954.8873573416,-147706.2380816387,-0.05934468271478652,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,145.00167846679688,22.0,2436853.7115166876,-341763.14388185856,-0.14024770640382284,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,150.01470947265625,22.0,2324610.4449990657,-284755.38686990784,-0.12249595947678114,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,155.02285766601562,22.0,2569728.7506665634,-148114.47929677973,-0.0576381765033995,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,160.01528930664062,22.0,2506045.04415212,-265624.875255798,-0.10599365557121013,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,165.00747680664062,22.0,2576468.1043689842,-257081.1968543511,-0.0997804694024396,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,170.00120544433594,22.0,2517022.0750375693,-207300.56309009506,-0.08235945371555822,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,175.0095977783203,22.0,2579838.4134299317,-233492.88558153412,-0.09050678692356624,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,180.0248565673828,22.0,2518722.6482083187,-247264.7663697966,-0.09817070035308854,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,185.00575256347656,22.0,2568663.840629691,-331241.7917446997,-0.12895490118453876,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,190.0160369873047,22.0,2656484.2954800846,-453165.79959567054,-0.1705885483180594,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,195.0253448486328,22.0,2644033.4700000007,-64413.85025122948,-0.02436196477165981,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,200.02882385253906,22.0,2596951.518791357,-261631.7706323578,-0.10074572772699404,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,205.01026916503906,22.0,2519409.866944098,-323921.168445159,-0.1285702547628969,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,210.00177001953125,22.0,2538491.1022607917,-233282.78470194293,-0.09189820854372116,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,215.01107788085938,22.0,2642783.587641983,-24344.849230300402,-0.009211820954292373,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,220.03042602539062,22.0,2634645.807769121,-52224.94763173326,-0.01982237896180609,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,225.02005004882812,22.0,2627750.586230336,-111897.71944414289,-0.042583082287374445,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,230.01730346679688,22.0,2609389.382725455,-114725.72514816583,-0.043966502626119015,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,235.01231384277344,22.0,2741995.5308812857,77668.30338790221,0.028325466804440546,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,240.00238037109375,22.0,2508036.690452028,-336050.50168523984,-0.13398946792308397,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,245.0231475830078,22.0,2536480.798229079,-306060.571647116,-0.12066346879534878,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,250.0041046142578,22.0,2670143.11580661,-334736.80566273676,-0.12536287050726783,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,255.00942993164062,22.0,2678577.2362182904,-460567.7594805709,-0.17194492406379758,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,260.00836181640625,22.0,2657543.864835315,-264287.69454508787,-0.09944810245360348,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,265.0084533691406,22.0,2790083.9382860605,-261053.93542620377,-0.0935649038525229,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,270.0048522949219,22.0,2723139.2732156888,-299712.2883054272,-0.11006131462071866,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,275.0065002441406,22.0,2736565.595727737,-250247.4585120927,-0.091445810362731,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,280.01397705078125,22.0,2767982.094752265,-212827.515822378,-0.07688905077307807,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,285.0081481933594,22.0,2635615.33329561,-455844.27111589676,-0.17295553920833456,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,290.0098571777344,22.0,2661592.57011082,-219625.68696640874,-0.08251664414484904,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,295.0116271972656,22.0,2729918.44165725,-34738.89788403176,-0.012725251184772694,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,300.0,22.0,2749201.1407633107,-62507.42688343744,-0.02273657825781432,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,0.0,29.0,0.0,0.0,0.0,50.0,1005.0,293.15,constant_cp_1005_J_kgK,NEAR_ZERO_C_T_REVIEW
gsA_c,5.012290954589844,29.0,-1.6908816197860688,-0.36778859954178245,0.217512920491029,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,10.028749465942383,29.0,612.6104157719367,787.4336192451747,1.285374193730712,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,15.019333839416504,29.0,885.7545154855512,705.8898465753405,0.796936210014792,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,20.023555755615234,29.0,1054.1081711035526,1253.8122564385337,1.1894531233210346,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,25.00023651123047,29.0,1228.9361456450106,909.8076899342938,0.7403213691432587,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,30.015220642089844,29.0,48906.77113171561,-2902.7753227225176,-0.05935323996149142,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,35.001434326171875,29.0,952405.0860404131,-585779.1327950957,-0.6150525037937888,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,40.00098419189453,29.0,1524868.7051155975,-902224.3838116842,-0.5916734868942619,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,45.024112701416016,29.0,1840114.308748407,-762748.652740686,-0.41451156002340167,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,50.01590347290039,29.0,1782887.9475343272,-1489292.258406365,-0.8353257760623736,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,55.029544830322266,29.0,1726942.25311616,-748632.9964345407,-0.4335020439066093,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,60.01183319091797,29.0,1869034.121970673,-1355243.1502065288,-0.7251034822080114,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,65.02611541748047,29.0,1841575.5374954997,-1208751.0195854753,-0.6563678735814162,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,70.02098083496094,29.0,1758342.237967066,-994379.1837300202,-0.5655208424496964,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,75.00432586669922,29.0,1764383.5037018643,-1258183.4699067315,-0.7131009031012407,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,80.00102233886719,29.0,1754963.7954730513,-915078.3851871528,-0.5214229419134498,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,85.00537109375,29.0,1906618.4742685175,-1132358.2843910786,-0.5939092165911758,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,90.0014419555664,29.0,1992382.4860201203,-775686.1592492082,-0.38932592747222855,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,95.0119857788086,29.0,1998891.6320459447,-771186.649895941,-0.3858071330793459,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,100.01397705078125,29.0,2061239.8703850957,-891749.2448290663,-0.4326275935378947,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,105.00387573242188,29.0,2379673.515795452,-94518.97027619975,-0.03971930168101438,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,110.02632141113281,29.0,2357106.5168805486,-617568.9476583833,-0.2620029868126998,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,115.02855682373047,29.0,2332641.2402944504,-388370.26898346865,-0.16649378493130146,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,120.00379180908203,29.0,2251759.052137262,-435253.19732506806,-0.19329474746063363,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,125.0023422241211,29.0,2330989.191453002,-443759.56263691396,-0.1903739254836699,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,130.01202392578125,29.0,2504411.7531259162,-343896.58193811146,-0.13731631051039114,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,135.01612854003906,29.0,2422195.939168045,-492249.8236899774,-0.20322460942571433,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,140.01504516601562,29.0,2390024.68596649,-387860.1030365098,-0.16228288574335997,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,145.00167846679688,29.0,2505722.941116371,-203018.09526684135,-0.0810217649906621,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,150.01470947265625,29.0,2431497.090330354,-586822.4530802441,-0.24134203384981867,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,155.02285766601562,29.0,2472363.6080158465,-421657.17302821926,-0.17054820401866896,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,160.01528930664062,29.0,2581746.457047112,-372664.758754489,-0.14434599406044174,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,165.00747680664062,29.0,2478130.164285941,-405056.7333810257,-0.16345256565558183,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,170.00120544433594,29.0,2589357.2556810468,-466748.1643008678,-0.18025637956169344,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,175.0095977783203,29.0,2482397.8322210447,-432278.65154613764,-0.17413753989600056,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,180.0248565673828,29.0,2631646.5764895035,-296635.4408044133,-0.11271857074368677,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,185.00575256347656,29.0,2751535.8114273893,-534173.9488814641,-0.1941366514885937,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,190.0160369873047,29.0,2782798.4436378255,-128216.22597910557,-0.04607456435525898,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,195.0253448486328,29.0,2649287.7057706257,-423996.5428905373,-0.16004171308650106,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,200.02882385253906,29.0,2686323.1979315993,-342173.79401614354,-0.12737625698933344,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,205.01026916503906,29.0,2671897.4119556085,-437923.8785684076,-0.16389995985956785,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,210.00177001953125,29.0,2707725.804965167,-330070.42895166436,-0.12189950265511112,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,215.01107788085938,29.0,2792353.5310882754,-371304.63579410035,-0.13297192911292652,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,220.03042602539062,29.0,2852352.997974203,-69603.48854625248,-0.02440212995926038,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,225.02005004882812,29.0,2699398.0010439027,-357015.2278990592,-0.1322573506244708,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,230.01730346679688,29.0,2749623.054813125,-196739.00720740738,-0.07155126476810053,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,235.01231384277344,29.0,2732581.7959048436,-362635.45112606836,-0.13270799493340996,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,240.00238037109375,29.0,2881155.4862336866,-43846.980839482974,-0.015218540286696138,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,245.0231475830078,29.0,2766086.5128019108,-522825.8909283832,-0.18901284848057262,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,250.0041046142578,29.0,2875713.7454481493,-250582.46499288222,-0.08713748556841548,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,255.00942993164062,29.0,2694071.918921869,-440612.5142546436,-0.16354890571405778,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,260.00836181640625,29.0,2824062.368956494,-290387.85115940473,-0.10282628824047695,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,265.0084533691406,29.0,2726724.3407168337,-596069.5592324096,-0.21860279395742202,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,270.0048522949219,29.0,2785152.1227787957,-434253.49807348987,-0.1559173355458327,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,275.0065002441406,29.0,2846025.0985473003,-500313.4143944497,-0.17579374639029888,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,280.01397705078125,29.0,2762484.401429068,-397141.7638081205,-0.14376253621655707,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
gsA_c,285.0081481933594,29.0,2791954.141795553,-165294.2020213795,-0.05920376683374747,50.0,1005.0,293.15,constant_cp_1005_J_kgK,PASS
