parent_case_id,physical_case_id,run_chid,job_attempt_id,window_id,rnd_seed,time_block_id,block_start_sample_index,block_start_s,block_end_s,block_len_samples,x_coord_m,xf_actual_m,xi,deltaT_block_mean_K,point_role,detection_limit_K
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,5,40,7,144.18856,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,10,40,6,150.63470428571426,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,15,40,5,159.50639357142856,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,17.5,40,4.5,164.77805857142857,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,20,40,4,170.39474928571431,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,22.5,40,3.5,176.09654428571429,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,25,40,3,182.28966999999997,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,27.5,40,2.5,192.81932071428574,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,30,40,2,201.27543999999997,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,31.25,40,1.75,211.25339928571429,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,32.5,40,1.5,227.34100714285714,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,33.75,40,1.25,243.2356092857143,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,35,40,1,267.78644714285713,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,36.25,40,0.75,296.17580285714286,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,37.5,40,0.5,311.56344071428572,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,38.75,40,0.25,404.09272928571426,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,40,40,0,538.72283142857145,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,41.25,40,0.25,417.41817499999996,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,42.5,40,0.5,318.6247942857143,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,43.75,40,0.75,280.76143214285719,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,45,40,1,264.53861285714282,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,46.25,40,1.25,248.33869785714285,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,47.5,40,1.5,236.49632571428572,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,48.75,40,1.75,224.74470214285716,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,50,40,2,214.26804857142858,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,51.25,40,2.25,205.31145214285715,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,52.5,40,2.5,197.84100357142856,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,53.75,40,2.75,191.12995071428571,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,55,40,3,184.85775285714286,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,56.25,40,3.25,179.71190999999999,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,57.5,40,3.5,176.26299142857144,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,58.75,40,3.75,171.48160642857144,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,60,40,4,167.19854714285717,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,61.25,40,4.25,163.69459142857141,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,62.5,40,4.5,161.1021157142857,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,63.75,40,4.75,158.06903428571428,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,65,40,5,155.41924142857144,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,66.25,40,5.25,153.17616928571428,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,67.5,40,5.5,151.35276357142857,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,68.75,40,5.75,149.23776285714285,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,70,40,6,147.75240785714286,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,72.5,40,6.5,144.99153857142855,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,75,40,7,142.14453214285714,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,77.5,40,7.5,138.81616357142858,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,80,40,8,136.03685857142858,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,82.5,40,8.5,133.63156642857143,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,85,40,9,130.97571428571428,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,90,40,10,126.24055000000001,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00004,4,101.00443,114.00578,14,95,40,11,120.09794214285714,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,5,40,7,143.79273071428571,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,10,40,6,150.86321000000001,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,15,40,5,158.82239857142855,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,17.5,40,4.5,164.18527357142855,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,20,40,4,169.22321285714287,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,22.5,40,3.5,174.68725571428573,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,25,40,3,181.35918214285715,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,27.5,40,2.5,191.87555928571427,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,30,40,2,201.49796285714288,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,31.25,40,1.75,211.19156999999998,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,32.5,40,1.5,228.06040571428571,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,33.75,40,1.25,245.34072571428572,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,35,40,1,266.44042714285717,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,36.25,40,0.75,286.14544785714281,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,37.5,40,0.5,304.42554214285713,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,38.75,40,0.25,404.06915285714285,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,40,40,0,520.22883642857141,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,41.25,40,0.25,405.92609142857145,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,42.5,40,0.5,315.60879571428575,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,43.75,40,0.75,280.97272357142856,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,45,40,1,264.02486928571432,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,46.25,40,1.25,248.3814664285714,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,47.5,40,1.5,235.72964214285713,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,48.75,40,1.75,221.43744285714288,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,50,40,2,211.06768571428572,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,51.25,40,2.25,202.36874142857144,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,52.5,40,2.5,196.01968714285712,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,53.75,40,2.75,191.15482928571427,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,55,40,3,186.0405157142857,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,56.25,40,3.25,180.60704357142859,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,57.5,40,3.5,176.50545357142855,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,58.75,40,3.75,172.24159714285716,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,60,40,4,168.45059428571429,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,61.25,40,4.25,165.85944857142857,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,62.5,40,4.5,163.15391714285715,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,63.75,40,4.75,160.06729571428573,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,65,40,5,157.36761357142856,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,66.25,40,5.25,154.88686857142858,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,67.5,40,5.5,152.6780107142857,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,68.75,40,5.75,150.40171000000001,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,70,40,6,148.38832285714287,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,72.5,40,6.5,144.53438214285714,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,75,40,7,141.84438428571428,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,77.5,40,7.5,139.21667499999998,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,80,40,8,136.21410214285714,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,82.5,40,8.5,133.30658714285713,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,85,40,9,130.81711571428573,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,90,40,10,125.82178285714286,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00005,5,102.00339,115.00359,14,95,40,11,120.76401785714285,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,5,40,7,143.30009857142858,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,10,40,6,150.32907285714285,QC_ONLY,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,15,40,5,158.55638857142858,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,17.5,40,4.5,162.89458428571427,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,20,40,4,167.4644792857143,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,22.5,40,3.5,173.34277285714285,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,25,40,3,180.174475,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,27.5,40,2.5,191.72189,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,30,40,2,200.72238142857142,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,31.25,40,1.75,209.73851714285715,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,32.5,40,1.5,226.21357142857141,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,33.75,40,1.25,244.66633642857141,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,35,40,1,265.78179571428575,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,36.25,40,0.75,286.30768500000005,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,37.5,40,0.5,303.1206807142857,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,38.75,40,0.25,408.27848357142858,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,40,40,0,524.18001428571426,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,41.25,40,0.25,414.24149,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,42.5,40,0.5,315.84144357142856,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,43.75,40,0.75,281.88308642857146,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,45,40,1,261.4951792857143,ACTIVE,0.5
d_q018_s50,d_q018_s50_x40,d_q018_s50_x40_g25_r104729,d_q018_s50_x40_g25_r104729_a01,QS60_V1,104729,TB00006,6,103.00883,116.00700000000001,14,46.25,40,1.25,244.07230428571427,ACTIVE,0.5
