s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 1.4001936E+001, 6.4536389E+004,-1.7272396E+004,-2.9776714E+004,-2.4509486E+003,-2.0739457E+000, 0.0000000E+000, 0.0000000E+000, 1.4964271E+004, 1.5034257E+004, 2.6885412E+002, 1.6032736E+000, 0.0000000E+000
 1.5002644E+001, 6.7279244E+004,-1.7654835E+004,-3.7027062E+004,-2.6247190E+003,-2.1013035E+000, 0.0000000E+000, 0.0000000E+000, 1.0012857E+004, 9.9705277E+003, 2.6885412E+002, 1.6429782E+000, 0.0000000E+000
 1.6001116E+001, 6.8960928E+004,-1.8576296E+004,-3.6168531E+004,-2.6296309E+003,-2.2284246E+000, 0.0000000E+000, 0.0000000E+000, 1.1442138E+004, 1.1584242E+004, 2.6885412E+002, 1.6761716E+000, 0.0000000E+000
 1.7001205E+001, 7.2783145E+004,-1.9111715E+004,-4.2559258E+004,-2.7461876E+003,-2.2453748E+000, 0.0000000E+000, 0.0000000E+000, 8.2171932E+003, 8.3637397E+003, 2.6885412E+002, 1.7038178E+000, 0.0000000E+000
 1.8003710E+001, 6.9090660E+004,-1.8076318E+004,-4.5718365E+004,-2.6309622E+003,-2.3062506E+000, 0.0000000E+000, 0.0000000E+000, 2.5511888E+003, 2.6627088E+003, 2.6885412E+002, 1.7268283E+000, 0.0000000E+000
 1.9001030E+001, 7.6567167E+004,-1.9553882E+004,-4.6731680E+004,-2.7071049E+003,-2.3078218E+000, 0.0000000E+000, 0.0000000E+000, 7.4453853E+003, 7.5721931E+003, 2.6885412E+002, 1.7458613E+000, 0.0000000E+000
 2.0001122E+001, 7.2845096E+004,-1.9521148E+004,-4.8027462E+004,-2.6541680E+003,-2.3369426E+000, 0.0000000E+000, 0.0000000E+000, 2.5427757E+003, 2.6399811E+003, 2.6885412E+002, 1.7615797E+000, 0.0000000E+000
 2.1003386E+001, 7.7727072E+004,-2.0650333E+004,-5.1767923E+004,-2.7766791E+003,-2.3835175E+000, 0.0000000E+000, 0.0000000E+000, 2.4405026E+003, 2.5297534E+003, 2.6885412E+002, 1.7745831E+000, 0.0000000E+000
 2.2002272E+001, 7.7211047E+004,-2.0821452E+004,-5.1094370E+004,-2.8305184E+003,-2.3559757E+000, 0.0000000E+000, 0.0000000E+000, 2.3791525E+003, 2.4623513E+003, 2.6885412E+002, 1.7852938E+000, 0.0000000E+000
 2.3000414E+001, 7.7150831E+004,-2.0922174E+004,-5.2395457E+004,-2.9231609E+003,-2.3089336E+000, 0.0000000E+000, 0.0000000E+000, 7.9351692E+002, 9.0772909E+002, 2.6885412E+002, 1.7940929E+000, 0.0000000E+000
 2.4001165E+001, 7.8348841E+004,-2.1250698E+004,-5.3614678E+004,-2.8049908E+003,-2.3534183E+000, 0.0000000E+000, 0.0000000E+000, 5.4526616E+002, 6.7612120E+002, 2.6885412E+002, 1.8013366E+000, 0.0000000E+000
 2.5003918E+001, 7.6087126E+004,-2.1075428E+004,-5.2796431E+004,-2.6631170E+003,-2.3273731E+000, 0.0000000E+000, 0.0000000E+000,-6.7539274E+002,-4.5017745E+002, 2.6885412E+002, 1.8073024E+000, 0.0000000E+000
 2.6002251E+001, 8.4521973E+004,-2.2493442E+004,-5.5205824E+004,-2.7564030E+003,-2.3355932E+000, 0.0000000E+000, 0.0000000E+000, 3.9245832E+003, 4.0639688E+003, 2.6885412E+002, 1.8121945E+000, 0.0000000E+000
 2.7003752E+001, 8.1416672E+004,-2.1500065E+004,-5.5039447E+004,-2.7276441E+003,-2.3543718E+000, 0.0000000E+000, 0.0000000E+000, 2.2416465E+003, 2.1471610E+003, 2.6885412E+002, 1.8162066E+000, 0.0000000E+000
 2.8000826E+001, 8.3621998E+004,-2.2354594E+004,-5.4955226E+004,-2.5650084E+003,-2.3959392E+000, 0.0000000E+000, 0.0000000E+000, 3.7444813E+003, 3.7447734E+003, 2.6885412E+002, 1.8194969E+000, 0.0000000E+000
 2.9002129E+001, 7.9271546E+004,-2.1575299E+004,-5.2211296E+004,-2.5562001E+003,-2.4334373E+000, 0.0000000E+000, 0.0000000E+000, 2.7170453E+003, 2.9263170E+003, 2.6885412E+002, 1.8221945E+000, 0.0000000E+000
 3.0003073E+001, 7.8605620E+004,-2.1663590E+004,-5.4468020E+004,-2.7549638E+003,-2.5268555E+000, 0.0000000E+000, 0.0000000E+000,-6.4787543E+002,-2.8348053E+002, 2.6885412E+002, 1.8244106E+000, 0.0000000E+000
 3.1000982E+001, 8.3237725E+004,-2.2481898E+004,-5.8673778E+004,-2.7688763E+003,-2.6221831E+000, 0.0000000E+000, 0.0000000E+000,-7.4084673E+002,-6.8944956E+002, 2.6885412E+002, 1.8262242E+000, 0.0000000E+000
 3.2002693E+001, 8.1617354E+004,-2.1907049E+004,-5.6246099E+004,-2.7186369E+003,-2.6581512E+000, 0.0000000E+000, 0.0000000E+000, 7.8249770E+002, 7.4291122E+002, 2.6885412E+002, 1.8277106E+000, 0.0000000E+000
 3.3000885E+001, 8.0524219E+004,-2.1700488E+004,-5.0901935E+004,-2.6240807E+003,-2.6548929E+000, 0.0000000E+000, 0.0000000E+000, 4.8007422E+003, 5.2950603E+003, 2.6885412E+002, 1.8289290E+000, 0.0000000E+000
 3.4000854E+001, 8.1331303E+004,-2.1975433E+004,-5.5266818E+004,-2.7007056E+003,-2.6360243E+000, 0.0000000E+000, 0.0000000E+000, 1.1515221E+003, 1.3857098E+003, 2.6885412E+002, 1.8299262E+000, 0.0000000E+000
 3.5001575E+001, 7.7635915E+004,-2.0501868E+004,-5.6104258E+004,-2.7634489E+003,-2.5993028E+000, 0.0000000E+000, 0.0000000E+000,-1.4706650E+003,-1.7362596E+003, 2.6885412E+002, 1.8307442E+000, 0.0000000E+000
 3.6001778E+001, 8.0609659E+004,-2.1465253E+004,-5.5094235E+004,-2.7551286E+003,-2.5534848E+000, 0.0000000E+000, 0.0000000E+000, 1.0244122E+003, 1.2924891E+003, 2.6885412E+002, 1.8314142E+000, 0.0000000E+000
 3.7003082E+001, 7.7586111E+004,-2.0716172E+004,-5.3008466E+004,-2.6547187E+003,-2.5280219E+000, 0.0000000E+000, 0.0000000E+000, 6.2981292E+002, 1.2042261E+003, 2.6885412E+002, 1.8319630E+000, 0.0000000E+000
 3.8001179E+001, 8.4080232E+004,-2.2567029E+004,-5.5464394E+004,-2.7827155E+003,-2.5544014E+000, 0.0000000E+000, 0.0000000E+000, 3.1687053E+003, 3.2635393E+003, 2.6885412E+002, 1.8324120E+000, 0.0000000E+000
 3.9000961E+001, 8.0221067E+004,-2.1720185E+004,-5.5648045E+004,-2.7303692E+003,-2.4269420E+000, 0.0000000E+000, 0.0000000E+000, 4.3870526E+001, 1.2004124E+002, 2.6885412E+002, 1.8327795E+000, 0.0000000E+000
